nbhd_code,UHI2003,UHI2004,UHI2005,UHI2006,UHI2007,UHI2008,UHI2009,UHI2010,UHI2011,UHITREND,Cities_urbanLST_count
atlanta_105,1.001735804,1.310252703,0.873866523,1.286125489,1.13289227,1.322548905,0.919254576,1.384533988,1.236167446,0.214628324,9
atlanta_106,2.531657712,2.422919224,2.56707015,2.258969415,2.405215659,2.841258873,2.554027334,2.466532864,2.460511943,0.067076945,1
atlanta_107,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
atlanta_108,0.837488702,1.00479233,0.705013027,0.973785654,0.931880664,1.161509928,0.8461548,1.20262801,1.17327006,0.401106715,8
atlanta_109,3.579486372,3.62018407,3.735228152,3.12672918,3.348475317,3.840900866,3.764490873,3.373119294,3.491297473,-0.053542133,2
atlanta_110,1.97747057,1.876461214,1.518449672,1.616768117,1.131054891,1.642066734,1.297654341,1.7224477,1.774216208,-0.281891672,2
atlanta_111,1.26059176,1.062436761,1.078285089,1.141904735,0.57982507,0.904266075,0.907726574,1.242480298,1.156621723,-0.075750871,4
atlanta_112,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
atlanta_113,-0.032517005,-0.188718632,0.052939984,-0.236594697,-0.501826679,-0.337601686,-0.219067063,0.060785663,-0.228531156,-0.113427467,5
atlanta_114,4.8307659,4.831096746,5.350734606,4.675892477,4.894476257,5.015439601,5.445711098,5.086530989,5.067492516,0.373784884,3
atlanta_115,4.353619217,4.18392143,4.327687033,4.14304348,3.855496609,4.152182167,4.218934013,4.300935436,4.340942811,0.015328174,2
atlanta_116,4.328204807,4.19546362,4.750806071,4.092177662,3.874433637,3.880805145,4.420395048,3.770615753,4.103463448,-0.507617267,1
atlanta_117,1.66564662,1.506525744,1.333361094,1.384491535,0.831009886,1.299030556,1.084151106,1.501069774,1.476984682,-0.225816103,3
atlanta_118,1.331636618,1.623594816,1.495051745,1.692762892,1.859625126,1.752630588,1.452027537,1.640726985,1.723795081,0.265641606,5
atlanta_119,0.006890735,-0.159656221,-0.016808734,-0.269015641,-0.632598035,-0.398402361,-0.510493224,-0.061858199,-0.277096512,-0.32655177,9
atlanta_120,0.899417649,0.99352318,1.027841863,1.077392654,1.235670283,1.083603622,1.104790282,0.849532323,0.864236697,-0.068764762,39
atlanta_121,1.416837309,1.769400217,1.562087784,1.504758004,1.082461503,1.510299274,1.794479422,1.666164465,1.788438395,0.274503606,2
atlanta_122,1.829500486,2.120400427,1.954798869,1.880918996,1.436627431,1.838356025,2.234618804,2.039290402,2.189848982,0.285856801,3
atlanta_123,3.158613596,3.002323249,3.021376007,2.949885131,2.512813766,2.898753923,3.262942861,3.060045439,3.134522951,0.084801082,2
atlanta_124,1.195286077,1.58131948,1.138276815,0.933145681,0.881785135,1.034374403,1.187722273,1.047735807,1.119130634,-0.284208859,3
atlanta_125,2.329760907,2.042771406,2.379210925,2.370496848,2.244825413,2.506833688,2.308739219,2.251981421,2.156108355,-0.011931122,2
atlanta_126,2.658660964,2.754271036,2.873458381,2.920599606,3.112669742,3.005521395,2.760842944,3.06534373,2.831879213,0.247630332,5
atlanta_127,2.08183574,2.158305541,1.563325663,1.524546335,1.246446247,1.726721967,1.529693953,1.81861172,1.818466953,-0.322940733,4
atlanta_128,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
atlanta_129,3.258622851,3.066520953,3.00399801,2.996091694,2.550661878,2.981625784,2.882762343,3.194775021,3.125046333,-0.067746852,10
atlanta_130,1.027790131,1.020143739,0.670602557,0.518286763,0.298148621,0.547467756,0.572165046,0.866101154,0.558921968,-0.417549073,3
atlanta_131,2.2093344,2.364709789,1.908207669,1.762853087,1.582364111,1.89334577,2.04218852,2.310757084,2.048203814,-0.067987679,3
atlanta_132,2.734308452,2.998893038,2.599711913,2.295442538,2.130891629,2.535335373,2.735049656,2.978096777,2.643508084,0.014163011,2
atlanta_133,2.684990366,2.914702212,2.437795109,2.208979231,2.019108442,2.434908415,2.522276823,2.764871594,2.567701351,-0.08729255,2
atlanta_134,0.906571181,0.585402336,0.874447513,0.728038461,0.44918843,0.627585211,0.931841561,1.125489351,0.854772436,0.237900152,4
atlanta_135,4.80248592,4.627551706,4.905741714,4.619898047,4.448988673,4.605257413,4.866062815,4.519875983,4.678880802,-0.151907679,1
bangalore_001,0.476130154,0.765603336,0.6922233,0.784151106,0.847896749,0.454775069,0.674580537,1.251299685,1.08596598,0.588628465,1
bangalore_002,-0.396317333,0.11067461,0.045795295,0.511754037,-0.399879283,0.75181164,0.481222262,0.370744793,0.350133711,0.812821044,1
bangalore_003,-1.47590034,-1.292322218,-1.06151203,-0.870194844,-1.416035828,-0.662826312,-0.700931404,-0.814175218,-0.866563086,0.8000533,11
bangalore_004,0.643411049,1.342041478,1.765353717,1.846854171,1.290069451,2.508698526,1.841437834,1.565855,1.806031379,1.022655746,2
bangalore_005,0.793114242,0.799685134,-0.012527535,0.357060761,0.697821725,0.357152672,-0.221176729,0.406234409,0.08215313,-0.74023385,13
bangalore_006,0.052722406,-0.271734641,-0.312659431,-0.09438955,-0.1087598,-0.11286399,-0.371196837,-0.400747292,-0.143968135,-0.218224895,8
bangalore_007,-0.784993277,-0.153703196,-0.314075275,-0.160979519,-0.388060461,0.671640853,-0.133694647,0.195308333,0.157311472,1.001605869,7
bangalore_008,0.79204046,1.783684601,1.918526103,1.782238929,1.046141174,2.212745671,1.7901902,1.761856576,1.297271926,0.354879454,1
bangalore_009,0.241047626,0.387726277,-0.006529001,-0.429186473,-0.222212761,0.127883123,-0.085240452,-0.501408877,0.422774184,-0.256808756,10
bangalore_010,0.802569216,1.950950553,1.720475105,1.819603622,1.309942421,2.192896405,1.741707863,2.002771015,1.571559464,0.607863446,1
bangalore_011,0.975357166,1.556748501,1.063356963,1.069099698,1.105829925,1.584108169,1.130739517,1.661877304,1.710780813,0.651142429,5
bangalore_012,0.795373216,1.09560087,0.650028546,1.091779832,0.927775279,1.002437355,0.636662086,1.299458719,1.3657251,0.462817614,3
bangalore_013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
bangalore_014,0.950505938,2.159290842,2.003590081,2.211833459,1.366370322,2.381601262,2.023606579,2.237245224,1.681885819,0.561530578,1
bangalore_015,-0.387353543,0.766351234,0.493789308,0.63816231,0.198026759,1.217614303,0.648563572,0.717300766,0.49793334,0.713832775,1
bangalore_016,-0.079542479,-0.043121316,0.382119095,-0.195475641,0.055253585,-0.772594652,-0.047945856,0.360255186,0.265054507,0.19187809,6
bangalore_017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
bangalore_018,0.539915686,-0.277087518,-0.358349846,0.207898126,0.306639567,-0.686502269,-0.418854236,-0.496645583,-0.341406991,-0.866562346,23
bangalore_019,-1.370018945,-1.592300068,-1.298982791,-1.088561927,-1.156840248,-1.312855751,-0.740726752,-1.064829852,-1.136214474,0.568307798,26
bangalore_020,0.587739254,0.930374868,0.450402798,0.803168817,0.667854572,0.806031443,0.447014272,1.074850328,1.18059495,0.466822456,4
bangalore_021,-1.061505755,-0.449885267,-0.125880488,-0.121444563,-0.20013858,0.497856706,-0.190159404,0.105029919,0.143321903,1.162466605,1
bangalore_022,-0.341296632,-0.430622259,-0.118657663,0.002012458,-0.579533261,0.230421152,-0.084311982,-0.079149625,-0.081036995,0.398759418,4
bangalore_023,0.807549993,1.789251146,1.641636822,1.82305793,1.328365857,2.232380547,1.838785686,1.728748993,1.513773043,0.574501014,2
bangalore_024,0.029257755,-0.340945834,0.039749767,0.112681097,-0.382797031,0.220412785,0.064841569,0.182676723,0.105928804,0.339244527,2
bangalore_025,-0.469910668,-0.218150539,-0.071638663,0.187114029,-0.733166096,0.471927072,0.04177939,0.2011436,0.118952016,0.68749705,3
bangalore_026,0.374354432,0.403860009,0.353190934,0.172060962,0.362513338,0.587078443,0.390136778,0.514107616,0.680637402,0.340797312,9
bangalore_027,-0.569467192,0.632946875,0.192112984,0.271697206,-0.271886226,0.804161757,0.546785428,0.277467714,0.26878775,0.588065287,1
bangalore_028,0.046149938,0.414513447,0.26312763,0.454516073,0.306786881,0.356279513,0.429246426,0.927954175,0.680025093,0.718303973,5
bangalore_029,0.795615358,1.671637633,1.547383467,1.644887724,1.355546361,2.046457951,1.670614555,1.731657697,1.309072805,0.480320397,1
bangalore_030,0.546759255,1.420058128,1.325624101,1.368741536,1.090822831,1.782849754,1.424952007,1.659232109,1.184557787,0.64691335,1
bangalore_031,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
bangalore_032,0.335294762,1.204310212,1.061469376,0.88003614,0.462472639,1.6284203,0.948558063,0.943695973,0.673391982,0.182184616,2
bangalore_033,0.763883599,1.392345885,1.313525823,1.425086231,1.119253606,1.723718171,1.311147212,1.699543774,2.241504443,1.187658627,2
bangalore_034,0.331194249,0.106209191,-0.419209122,-0.444161807,-0.35274421,-0.353605505,-0.348209565,-0.849405663,0.089274014,-0.600328348,9
bangalore_035,0.546476619,1.378492863,1.3281427,1.435858078,1.186071875,1.950095125,1.457291628,1.516682168,1.167598656,0.611931828,1
bangalore_036,-0.773504278,-0.190523724,0.048788662,0.011741715,-0.029755401,0.902704998,0.060394376,0.319321228,0.222447727,1.071252931,1
bangalore_037,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
bangalore_038,0.476467421,1.755936024,1.57194853,1.427350295,0.789253062,2.125257955,1.506497991,1.63528725,1.06752793,0.428217049,2
bangalore_039,0.551699711,1.06038213,0.958627558,1.255019678,0.857477814,1.897465856,1.443989106,1.683806234,1.598186085,1.27823118,3
bangalore_040,0.322082558,0.583480941,0.768763372,0.65940482,0.72700833,0.1301085,0.47338988,1.073194938,0.975969798,0.494107941,2
bangalore_041,-0.13071724,0.516827217,0.677348503,0.798419036,0.574117057,1.421011438,0.83559704,1.202750663,0.686707032,1.04442615,2
bangalore_042,0.744667472,1.05810254,1.623393378,1.267159741,1.20903605,1.364355548,1.028336413,1.370687405,1.954730962,0.780848405,14
bangalore_043,-0.245016881,0.104529771,-0.030242282,-0.274036564,-0.159465061,0.473769078,-0.204486928,-0.154184244,0.231098822,0.254606186,5
bangalore_044,-0.152150127,-0.331271397,-0.024867827,-0.09545009,-0.008540636,-0.525661605,0.167130398,0.076130267,-0.275101779,0.114030553,14
bangalore_045,-1.144080833,-0.796600812,-0.590365773,-0.572638064,-0.887726395,0.002875509,-0.417827929,-0.296246022,-0.37646963,0.915349741,2
bangalore_046,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
bangalore_047,-1.1429759,-0.849829409,-0.768705161,-0.37805895,-1.248230789,-0.157916897,-0.300023712,-0.415905727,-0.495962008,0.841221928,1
bangalore_048,0.736524629,2.077789479,1.825043731,2.003997698,1.216321318,2.35499692,1.827197146,2.106744211,1.600972139,0.649993381,2
bangalore_049,-0.461764632,0.170025573,0.425156273,0.468662912,0.386251344,1.20011933,0.522379418,0.711596624,0.520367558,1.079857437,3
bangalore_050,-0.219305351,1.022504721,0.888237292,0.913720553,0.239321562,1.322162816,0.93811527,0.749660204,0.611687839,0.502272905,1
bangalore_051,-0.063895528,0.284121672,0.088920805,0.159492705,0.176512407,0.890072374,0.45882606,0.612223484,0.705423443,0.92199525,2
bangalore_052,-0.238432635,0.307786601,0.157946193,0.184831425,0.146281901,1.094638258,0.507313375,0.784333965,0.696031484,1.129339961,2
bangalore_053,0.096743125,0.319151075,0.567138175,0.407715179,0.414652343,-0.216939701,0.312373328,0.442325278,0.196894033,-0.060676389,6
bangalore_054,-0.299163547,0.358105328,0.518890601,0.516956219,0.364458183,1.440617425,0.633846363,0.70558054,0.731916451,1.053386393,1
bangalore_055,0.224863611,1.464682675,1.294064347,1.202861208,0.554272929,2.085344995,1.324845864,1.355725222,1.063617214,0.662031479,2
bangalore_056,0.400995319,0.104646666,-0.406728813,-0.023734734,0.259019054,-0.304051876,-0.596541737,-0.315935021,-0.33476299,-0.810786881,6
bangalore_057,0.765423667,1.359079305,1.910124366,2.070148149,1.36948859,2.617828563,2.000090744,1.738795727,1.862734739,1.042667787,1
bangalore_058,-0.328212253,0.350718682,0.222456226,0.493031242,-0.450692309,0.841285435,0.388140648,0.504033122,0.488536796,0.734427092,1
bangalore_059,-1.157853479,-1.460597382,-0.952764433,-0.8477386,-1.136281735,-1.201814028,-0.524730318,-0.613209705,-1.101457748,0.54495646,14
bangalore_060,-0.730678405,-0.79326914,-0.292559903,-0.272711597,-0.577297732,-0.261670193,0.003081534,-0.107287207,-0.158871426,0.824582999,8
bangalore_061,-1.382944234,-0.885584952,-0.512880952,-0.554991594,-0.573829033,0.142791216,-0.526000958,-0.309123571,-0.263802648,1.146248881,2
bangalore_062,0.895357889,1.97245109,1.964610997,2.120867852,1.263350714,2.377356284,2.04337438,2.133486645,1.596466802,0.616926252,2
bangalore_063,0.193871632,1.310068138,1.025150511,1.125696288,0.713391814,1.815798213,1.118085806,1.459109328,1.101351862,0.825502834,1
bangalore_064,0.882683677,1.131983817,0.998137823,1.405984616,1.203155941,1.346804458,1.175632548,1.707223346,1.465508682,0.725471317,5
bangalore_065,0.282721439,0.585000831,0.414338971,0.387467617,0.592132416,1.186414556,0.951135202,1.020929556,0.984615722,0.997983785,2
bangalore_066,1.260665664,1.683394142,2.311233667,1.744979297,1.583043734,2.161204921,1.806532857,1.754550115,2.350856595,0.663509274,3
bangalore_067,0.957081598,0.940392782,0.733040783,0.504139081,0.429426251,1.289124967,0.513294956,0.628069529,0.135684854,-0.646177084,32
bangalore_068,0.830412666,1.606788973,1.954995415,1.182450462,1.111880624,1.555356494,1.273067281,1.299936425,1.653384011,0.230062917,7
bangalore_069,0.751968683,1.16602704,1.255894113,1.579898602,1.182703962,1.809519807,1.450595354,1.419187187,2.142718367,1.156917144,6
bangalore_070,-0.285297251,0.51239425,0.369787575,0.698227469,0.162400198,1.064491524,0.688050645,0.78298243,0.483299948,0.814823922,1
bangalore_071,0.613405155,-0.017763851,0.205469805,0.449158725,0.16681032,0.163745491,0.282216596,0.373336838,0.312781688,-0.026851909,1
bangalore_072,0.291605367,0.382040609,0.380432423,0.756245707,0.632713152,0.264410239,0.308155294,0.813969949,0.794081903,0.444884073,21
bangalore_073,0.941438105,1.870355458,1.881414336,2.153485104,1.33899685,2.369731865,2.088607167,2.031651331,1.695376618,0.688379016,1
bangalore_074,0.240699391,1.312825552,1.132217534,0.921521718,0.445078854,1.842863858,1.093741036,1.079333627,0.668376243,0.309103463,1
bangalore_075,-0.871048237,-0.393028947,-0.34306155,-0.323984787,-0.290982848,0.337225637,-0.236946521,0.120120471,0.082455607,1.037817352,2
bangalore_076,-0.84902745,-1.201081326,-0.862825856,-0.900472952,-1.321692145,-0.825531781,-0.737078884,-0.710862312,-0.835419396,0.308587396,7
bangalore_077,-0.068032674,0.117239085,0.322077881,0.309995522,0.232667983,-0.350783605,0.124289067,0.308473617,0.206017545,0.102257953,17
bangalore_078,-0.44138653,0.332545432,0.147308642,0.361156718,-0.396753898,0.75618348,0.333814244,0.311432403,0.37078545,0.6588978,2
bangalore_079,0.251930651,0.681204548,0.573474263,0.945033259,0.485399105,1.214508502,0.697155877,0.687206308,1.085327928,0.64473881,3
bangalore_080,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
bangalore_081,-1.379394536,-1.445654196,-0.958893498,-1.012900648,-1.696412196,-0.597070898,-0.812149869,-0.600704855,-0.746558357,0.962584958,2
bangalore_082,0.649932855,0.580647446,0.216081881,0.745895823,0.811035719,0.417088849,0.338308851,0.273881835,0.595429821,-0.203777001,24
bangalore_083,0.175967158,0.438982958,0.354833368,0.462638416,0.487066804,0.853878963,0.319095038,0.272472369,0.793933663,0.382016357,4
bangalore_084,-0.181237073,0.660292153,0.588487182,0.429590139,-0.102577564,0.888053195,0.444281445,0.473196712,0.548147207,0.421050396,3
bangalore_085,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
bangalore_086,-0.527216632,0.130852565,0.276729651,0.427696664,0.110927739,1.060915233,0.347125363,0.662392331,0.574882237,1.129504128,1
bangalore_087,-0.549097158,0.514051742,0.163863811,0.253966967,-0.186695057,0.791491721,0.547945779,0.29603425,0.204825647,0.611221239,2
bangalore_088,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
bangalore_089,-0.644619537,-0.409725211,-0.148288494,-0.108771703,-0.434248565,0.396319654,-0.025341975,0.253865229,0.029683431,0.906494598,2
bangalore_090,0.773192103,1.580176124,1.843068916,1.079277655,0.831726716,1.750094243,1.094046111,1.144722118,1.015497911,-0.194061301,13
bangalore_091,-1.310695064,-0.788428904,-0.628301049,-0.691627242,-0.661248796,0.06881628,-0.491957516,-0.278046834,-0.258961305,1.128535306,1
bangalore_092,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
bangalore_093,0.181893629,0.251571768,0.550294138,0.30805775,0.377562732,-0.344788521,0.310785764,0.717140241,0.758595996,0.428608645,4
bangalore_094,0.872073881,1.201018728,0.916579977,1.484175262,1.10371639,1.439775672,1.197109301,1.622363335,1.57978258,0.768587946,1
bangalore_095,-0.854615062,-0.245203617,-0.215746247,-0.187846857,-0.309886748,0.823399207,-0.086200904,0.210689418,0.113564677,1.085122469,2
bangalore_096,0.180204985,0.164847581,0.512547001,0.330597665,0.224184578,-0.120384423,0.558529452,0.661070098,-0.085157557,0.011366699,14
bangalore_097,1.007742869,1.304422129,1.193952213,1.83904302,1.214576379,2.046096332,1.691735858,1.988258052,1.879791917,1.123720761,1
bangalore_098,0.628859658,1.227916266,1.882704051,1.865675087,1.431802124,2.561400059,1.701374399,1.504262676,1.906048227,1.045143196,1
bangalore_099,0.862003509,1.237987089,0.918726145,1.457728596,0.99054234,1.505839681,1.09363514,1.494751096,1.664615472,0.729778158,1
bangalore_100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
bangalore_101,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
bangalore_102,0.962087967,1.295705951,1.075328921,1.280674924,1.169891575,1.804643603,1.628653575,1.829909724,1.616471523,0.975127255,2
bangalore_103,0.964097653,1.421800841,2.258174967,2.128851114,1.58194912,2.68893053,1.832740659,1.647551032,2.023190502,0.770472128,2
bangalore_104,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
bangalore_105,0.603283778,0.210072106,-0.438797853,-0.008955705,0.028590006,-0.136736511,-0.154859864,-0.66223296,0.212282897,-0.623470592,9
bangalore_106,0.945087735,0.951140284,1.16054809,0.6763692,0.369919468,1.286633858,0.741858231,0.804302027,0.74814242,-0.242568515,6
bangalore_107,-0.052888216,0.078253824,-0.031895587,-0.167920864,-0.087121561,0.479341387,0.17395009,0.202729312,0.472622524,0.589070505,5
bangalore_108,0.013895043,0.313844696,0.03628559,0.062943347,-0.09752198,0.497110341,-0.150303858,0.115045356,0.196580805,0.032555521,3
bangalore_109,-0.688160356,-0.708837701,-0.328447527,-0.274014952,-0.708980192,0.162835646,-0.178051857,-0.151473149,-0.223614693,0.711319708,3
bangalore_110,-1.059348227,-0.788756034,-0.617098649,-0.304852489,-1.20477486,0.021836714,-0.252789026,-0.275162228,-0.322260849,0.92407323,3
bangalore_111,1.067815468,1.637003855,2.204086572,1.719712454,1.385227266,2.255253469,1.642905326,1.519764539,1.877864401,0.383609384,6
bangalore_112,0.170938648,1.177170797,1.098775352,0.981541699,0.347540653,1.361786,1.013446858,0.966457897,0.716776298,0.293466535,1
bangalore_113,1.037065733,1.427174743,1.281119766,1.924832008,1.28761595,2.224877757,1.850727994,2.138276738,1.995687746,1.234509374,1
bangalore_114,-0.158140249,0.327406882,0.007940541,-0.437798356,-0.139015406,0.438378522,-0.214962751,-0.33494634,0.142656079,-0.058917343,9
bangalore_115,1.148785223,1.676008351,2.193500702,2.080224649,1.802118826,2.434128828,2.176357669,1.91105804,2.718670535,1.217384738,1
bangalore_116,-0.375112803,0.334500046,0.184621566,0.546335811,-0.204962912,0.873750414,0.568052097,0.445357129,0.377639945,0.739642984,1
bangalore_117,0.935336896,1.444721905,1.68090661,1.976293222,1.534530944,2.201193714,1.934734487,1.795218444,2.627859357,1.425689285,2
bangalore_118,0.708307659,1.013563115,0.930682127,1.464985801,0.893746717,1.637335619,1.184836999,1.493546978,1.587332855,0.939451989,1
bangalore_119,-0.674345642,-0.438110828,-0.163953739,-0.018241755,-0.953138669,0.343883553,-0.102508705,0.218513432,0.082649454,0.913811423,2
bangalore_120,0.491093384,1.084250639,1.310740053,1.67759607,1.206204824,2.032224739,1.57489146,1.513599696,1.969707115,1.347572263,1
bangalore_121,0.710931384,1.358209904,0.944956966,0.859048456,0.890992662,1.432559426,0.943984674,1.219268448,1.593287803,0.614027949,1
bangalore_122,-0.399806221,0.238545599,0.028363239,0.424046827,-0.129024235,1.075681272,0.382959438,0.57813537,0.678567988,1.115515499,1
bangalore_123,0.548493495,-0.149342165,0.003977413,0.270145694,0.07181552,-0.24881641,0.065543588,0.087942117,-0.021296685,-0.327189605,5
bangalore_124,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
bangalore_125,0.621897975,1.17412481,1.245733964,1.765784158,1.088573415,2.007588257,1.627677702,1.604860677,2.113090128,1.377111298,3
bangalore_126,-1.259866978,-1.417182296,-0.872285074,-0.801475753,-0.979043546,-0.962835241,-0.275527494,-0.53818761,-0.69048818,0.991109154,2
bangalore_127,0.855814527,1.437943919,2.050457814,2.124658003,1.373645076,2.585764124,1.997583742,1.791157654,1.784005197,0.854626977,1
bangalore_128,0.902294056,1.581739139,2.089004687,2.049333048,1.2741854,2.44796072,1.949641681,1.804239993,1.628440501,0.615331667,1
