NDVI,UHI
0.15417,NaN
0.062557,NaN
0.29109,1.4605
0.12469,2.0201
0.16381,2.4316
0.12128,3.1257
0.19218,2.0959
0.59664,1.5173
0.32877,2.0744
0.12694,3.7228
0.21717,4.4264
0.083515,4.0607
0.13021,3.793
0.096774,3.7241
0.16827,2.9452
0.21442,2.1393
0.14118,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
0.085046,NaN
0.28737,NaN
0.14827,NaN
0.41474,NaN
0.071568,NaN
0.099975,NaN
0.15609,NaN
0.22016,NaN
0.22227,NaN
0.29194,NaN
-0.0056533,NaN
0.34057,1.8819
0.15118,2.6384
0.14141,3.1491
0.20713,3.0333
0.24957,2.2114
0.33782,1.4189
0.16986,2.0744
0.15075,3.7228
0.20018,4.7084
0.1407,4.1787
0.084337,3.854
0.1149,3.8025
0.28821,3.334
0.20107,3.0278
0.10999,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
0.32632,1.1703
0.2149,2.0849
0.20021,NaN
0.54679,0.1644
0.59404,0.70109
0.075658,NaN
0.13239,NaN
0.092878,NaN
0.040421,NaN
0.16559,NaN
0.10048,NaN
0.092556,2.4101
0.12869,2.7102
0.29246,3.2087
0.18702,3.3895
0.27607,2.7415
0.60313,1.8116
0.33219,1.6107
0.2269,2.6228
0.18896,4.2935
0.26963,4.7084
0.26654,4.1787
0.2085,3.9206
0.24771,3.9341
0.13196,3.6059
0.26503,3.3957
0.14004,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
-0.052632,NaN
0.29975,NaN
0.2348,1.1703
0.33735,2.0849
0.47473,NaN
0.3519,-0.031037
0.13266,NaN
0.0777,NaN
0.098683,NaN
-0.0029516,NaN
0.044583,NaN
0.11716,NaN
0.11732,NaN
0.26573,2.4101
0.18794,2.7102
0.26252,3.6303
0.12679,3.6113
0.2898,2.8594
0.38067,2.0704
0.24241,2.1711
0.24428,3.3959
0.36946,4.5252
0.21678,4.7948
0.20195,4.211
0.1722,3.9206
0.17764,3.9341
0.18107,3.3103
0.17358,2.9721
0.072287,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
0.093464,NaN
0.16809,1.7471
0.19631,1.7368
0.12596,1.7706
0.48556,1.4807
0.28373,NaN
0.097753,-0.031037
0.11522,NaN
0.16423,NaN
0.072419,NaN
0.12054,NaN
0.14428,NaN
0.13523,NaN
0.13052,2.6413
0.13418,2.9716
0.15007,3.3887
0.16618,3.6303
0.13422,3.6113
0.17588,3.3182
0.1732,3.0388
0.13391,3.3054
0.14324,4.1287
0.18413,4.9775
0.27397,4.8585
0.29364,4.3822
0.18161,4.303
0.11695,3.97
0.14237,3.3103
0.23279,2.4529
0.081263,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
