NDVI,UHI
0.13913,4.2484
0.159,3.1436
0.30793,3.2654
0.21134,3.7445
0.18934,4.1414
0.18911,2.4788
0.22437,3.8653
0.25,3.6408
0.26077,3.2995
0.25302,3.0848
0.25849,2.9567
0.28761,3.5072
0.28456,3.2388
0.25539,3.1837
0.3865,2.789
NaN,NaN
NaN,NaN
0.032453,NaN
0.060236,-1.8814
0.10317,2.5379
0.09883,3.8462
0.09168,3.376
0.10286,2.8962
0.14456,2.9195
0.14763,3.587
0.14895,4.0676
0.13863,4.1005
0.13173,4.5346
0.11376,4.7324
0.090687,4.7344
0.07653,5.1436
0.092614,5.2902
0.10959,4.772
0.1668,4.1154
0.22006,2.8202
0.29803,2.3417
0.30925,2.9405
0.18772,3.063
0.28764,0.96145
0.23348,2.548
0.2663,3.0812
0.26406,2.8511
0.32644,2.395
0.30148,1.9207
0.31321,2.7524
0.34383,2.4645
0.31231,2.4584
0.38281,1.9036
0.40267,1.0491
NaN,NaN
0.035147,NaN
0.082552,-1.9805
0.097175,2.3929
0.11534,3.9206
0.13671,3.9628
0.17561,3.3945
0.16162,3.2429
0.12007,3.5406
0.12693,4.7513
0.15529,4.4081
0.16266,4.611
0.12879,4.8961
0.1105,4.585
0.087525,4.8093
0.085821,5.1649
0.10641,4.7703
0.13974,4.1812
0.19336,3.2278
0.3036,1.7489
0.24558,2.3784
0.25121,1.9108
0.33615,0.95607
0.24127,2.3688
0.29205,2.395
0.28531,1.8566
0.34024,1.4134
0.32066,0.85601
0.32815,0.82189
0.34367,1.2032
0.42151,0.9411
0.4544,0.25025
0.4632,-0.0043401
NaN,NaN
-0.016543,NaN
0.055835,-2.4574
0.12111,2.1603
0.16792,4.3823
0.16074,4.3789
0.16314,3.6367
0.14709,3.4507
0.11404,3.7427
0.10655,4.9859
0.12226,4.8933
0.12283,4.9535
0.12428,4.8069
0.12432,4.4342
0.11774,4.5204
0.13553,5.1129
0.077994,4.8135
0.10286,4.3998
0.17202,3.8924
0.30608,3.4166
0.26222,2.5408
0.1768,1.8726
0.20763,2.5495
0.24604,2.5979
0.34506,1.7608
0.3187,1.3156
0.33113,0.97888
0.34582,0.43386
0.36489,0.67349
0.38379,0.63323
0.49379,0.25815
0.50826,-0.12732
0.46303,0.46691
NaN,NaN
NaN,NaN
0.080666,-2.7265
0.12386,2.6894
0.22856,4.45
0.25918,4.0845
0.17947,3.9572
0.13364,3.4855
0.10494,3.7796
0.12033,4.0433
0.13897,4.3924
0.12753,5.1412
0.11753,4.9716
0.10251,4.4359
0.096613,4.4958
0.15583,4.8989
0.10661,4.8744
0.12008,4.109
0.18787,3.7923
0.15237,3.6358
NaN,NaN
0.17447,3.0849
0.21323,3.7597
0.28486,3.3648
0.3762,2.2293
0.3093,1.4625
0.3938,0.58422
0.36268,0.15502
0.38892,0.51142
0.39806,0.60047
0.45272,0.23288
0.4201,0.52683
NaN,NaN
NaN,NaN
0.033129,NaN
0.063731,-1.7864
0.1664,3.3733
0.23639,3.8845
0.25381,3.4695
0.19785,3.3019
0.15419,3.6248
0.14588,3.672
0.20267,3.0895
0.15655,3.5803
0.13897,4.7299
0.12458,4.5251
0.051035,4.1362
0.089482,4.4577
0.097979,4.9415
0.19291,4.6771
0.23881,3.8766
0.19349,3.594
0.20192,3.3286
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
0.30368,2.7337
0.3585,1.7661
0.43975,0.74659
0.41588,0.44058
0.4328,0.45434
0.46131,0.12467
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
0.057064,NaN
0.10071,-1.1543
0.12374,2.8038
