NDVI,UHI
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
0.45595,0.79494
0.38621,0.21535
0.33908,-0.34354
0.43599,-0.43122
0.43478,-0.35365
0.37727,-0.093532
0.42164,0.042727
0.43024,-0.29209
0.44674,NaN
0.24974,-0.73073
0.39157,-1.1592
NaN,NaN
0.29658,0.40018
0.49258,1.7197
0.3811,2.1887
0.28041,2.3915
0.31354,2.5546
0.14998,2.6698
0.15275,2.3139
0.14234,2.2368
0.20294,2.3417
0.097613,1.6076
0.065621,1.0755
0.2783,1.5488
0.22024,2.1343
0.21731,2.2282
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
0.41956,1.7182
0.29809,0.57271
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
0.46739,-0.50361
0.44524,-0.61125
0.38587,-1.3316
0.36826,-0.59611
0.42019,-0.65143
0.55823,-0.92019
0.26472,0.40018
0.37641,1.5781
0.34885,2.2488
0.21025,2.3915
0.30683,2.5057
0.20168,2.4958
0.20617,2.3139
0.21733,2.1169
0.20285,2.069
0.18442,1.6076
0.1636,0.94879
0.1442,1.4553
0.10482,2.1343
0.08767,2.1981
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
0.3521,-1.7795
0.38045,-0.59611
NaN,NaN
0.59874,-0.83711
0.44464,0.44694
0.3366,1.0142
0.33362,1.8236
0.25459,2.3363
0.203,2.0396
0.241,1.9533
0.20937,2.0251
0.27428,1.7635
0.1808,1.8615
0.24362,1.5714
0.23868,1.3495
0.14409,1.6531
0.17536,2.0775
0.097466,1.8997
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
0.5937,-1.181
0.41187,0.043106
0.15987,0.086102
0.30989,0.67999
0.29943,1.5599
0.25836,0.79463
0.15989,0.96735
0.1624,1.2673
0.25764,1.7635
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
0.17138,1.8997
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
0.22536,0.086102
0.37558,-0.29982
0.44677,0.093829
0.26635,0.79463
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
