NDVI,UHI
0.11909,8.6845
0.13909,9.8211
0.15086,9.5457
0.13648,9.5681
0.12729,9.7661
0.12667,9.6871
0.1484,9.3985
0.12931,9.524
0.13584,9.0144
0.19081,7.5878
0.32999,6.6122
0.16686,6.3533
0.16677,6.4084
0.23327,6.4614
0.18516,6.5797
0.20748,6.9305
0.12937,7.222
0.13384,7.6557
0.13673,7.739
0.068525,7.4958
0.1125,7.789
0.13502,7.0472
0.087506,8.0477
0.11504,8.271
0.12664,8.3719
0.12223,7.5951
0.11105,5.9037
0.11997,2.9621
0.16907,NaN
0.28232,1.5394
0.24189,2.2167
0.2065,1.781
0.24432,4.1114
0.15992,5.3406
0.20339,3.6417
0.29613,2.9368
0.25683,2.5546
0.3558,-0.30592
0.4371,-0.66148
0.60808,-0.7343
0.4701,-0.17114
0.2466,-0.19276
0.49737,-0.68003
0.49052,-1.0844
0.56813,-0.60469
0.40748,-0.21336
0.363,0.26541
0.30236,-0.16202
0.46416,-0.5039
0.53953,-0.75317
0.54471,-1.0053
0.67614,-1.1888
0.78453,-1.2638
0.75545,-1.21
0.76187,-1.2658
0.75335,-1.3463
0.73913,-1.3098
0.66928,-1.2055
0.68954,-1.0525
0.49866,-1.5378
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
0.41522,-1.0855
0.68206,-1.087
0.39399,-1.0573
0.32739,4.4058
0.13525,8.1435
0.14386,9.4773
0.19939,9.5457
0.13931,9.2538
0.11277,9.627
0.13642,9.545
0.16369,9.2624
0.11665,9.3348
0.13134,9.2416
0.1819,7.6372
0.32594,6.455
0.12174,6.4868
0.18034,5.9967
0.19786,6.2834
0.22095,6.0792
0.26401,6.2186
0.16954,6.8793
0.12705,7.6583
0.12878,8.2263
0.12588,8.1826
0.10327,8.5763
0.12051,8.2023
0.10543,8.6266
0.1135,8.6891
0.11018,8.2951
0.10653,7.927
0.11539,5.8832
0.11765,2.7584
0.13162,0.35997
0.27628,NaN
0.20118,-0.4776
0.13597,0.047476
0.21958,2.6552
0.19003,3.7858
0.20877,1.1282
0.40594,0.44096
0.29485,-0.038077
0.25865,-1.5552
0.37385,-1.1708
0.52426,-1.1999
0.59654,-0.7319
0.57174,-0.52608
0.37897,-1.5187
0.4828,-1.9557
0.45797,-1.1575
0.44356,-0.64799
0.35677,0.022271
0.30746,-0.048872
0.58442,-0.25852
0.63758,-0.7243
0.63327,-1.0643
0.69997,-1.1078
0.7792,-1.2229
0.6879,-1.21
0.69122,-1.2563
0.76084,-1.3539
0.7732,-1.3301
0.75084,-1.4177
0.62919,-1.4867
0.50261,-1.4606
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
0.72673,-1.0932
0.5472,-1.0198
0.26939,3.6507
0.13324,7.2424
0.20134,8.8688
0.15556,9.1668
0.14641,9.3085
0.17346,9.6483
0.19829,8.8571
0.20628,8.5949
0.12391,9.0724
0.080093,9.2789
0.094245,8.063
0.11294,6.6562
0.16778,6.9025
0.14765,6.0437
0.11696,6.3508
0.22349,6.5142
0.21251,6.3303
0.15296,6.936
0.15152,7.7177
0.14162,8.3908
0.1181,8.8113
0.13667,8.5534
0.11665,8.5307
0.10074,8.6266
0.088151,8.5434
0.10948,8.3319
0.12953,7.9696
0.10472,6.2989
0.14499,3.7048
0.13941,1.737
0.14467,-0.4837
0.031429,-1.4742
0.095763,NaN
0.1976,0.50114
0.14569,0.75823
0.16142,-1.2819
0.29781,-1.6141
0.26021,-1.196
0.14211,-1.5522
0.26188,-1.754
0.59413,-1.6274
0.67198,-1.5318
0.56515,-1.2591
0.42995,-2.3781
0.23592,-2.5031
0.38008,-2.0123
0.2948,-1.2161
0.35392,-0.23845
0.27676,0.09403
0.60137,0.15037
0.66553,-0.47572
0.71895,-1.0182
0.71226,-1.0185
0.76523,-1.1605
0.77982,-1.2275
0.76523,-1.3268
0.7344,-1.3354
