NDVI,UHI
0.39599,4.2619
0.39426,3.7093
0.23583,4.0785
0.20174,5.1135
0.16985,5.313
0.15265,5.1594
0.20795,5.6093
0.30215,5.0987
0.29913,5.1055
0.37338,4.7925
0.23663,4.0786
0.4014,3.4787
0.21975,3.7239
0.28719,3.5452
0.27969,3.5954
0.32866,3.7814
0.30629,3.639
0.48978,2.2236
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
0.37102,2.06
0.42378,2.0482
0.36721,2.1338
0.39203,3.0619
0.34963,3.472
0.50091,3.7124
0.28752,3.9857
0.32144,4.0736
0.53933,3.9953
0.56648,3.4634
0.22254,4.0785
0.096988,5.1135
0.049187,5.3715
0.15296,4.6558
0.13788,4.9326
0.17353,5.0987
0.23695,5.1055
0.28127,5.0727
0.16964,4.8425
0.13318,4.3124
0.28673,3.7239
0.33778,3.5452
0.31702,3.6634
0.28746,3.7755
0.33784,3.144
0.36986,2.2236
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
0.47327,1.6403
0.25137,2.1338
0.14619,3.0619
0.29728,3.4891
0.37181,3.7353
0.3294,3.8388
0.52745,4.0736
0.48998,3.9953
0.43193,4.0941
0.11778,4.4813
0.017959,5.3746
0.10764,5.3715
0.21083,4.6558
0.075153,3.7849
0.03575,5.0336
0.11141,5.2567
0.23922,5.0727
0.24492,4.8425
0.28889,4.2075
0.33897,3.8356
0.36338,3.473
0.27966,3.6634
0.30368,3.7755
0.33049,3.0969
0.4146,2.3447
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
0.53974,1.5991
0.31931,2.2463
0.081429,3.1306
0.30884,3.4891
0.43753,3.7353
0.36028,4.1544
0.48976,3.9038
0.24477,4.2199
0.14785,4.0941
0.079111,4.4813
0.022801,5.3479
0.14826,4.63
0.30382,3.4679
0.075245,3.7849
0.036078,5.0336
0.2189,5.4643
0.21635,5.6142
0.38021,4.8052
0.32718,4.2075
0.28556,3.8356
0.32063,3.7838
0.2219,3.8811
0.29255,3.8398
0.35338,3.0969
0.31388,2.3447
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
0.51734,1.5991
0.33264,2.3257
0.42636,2.9225
0.19284,3.4914
0.21836,4.1972
0.27298,4.1544
0.41939,4.245
0.34258,4.54
0.18139,4.9202
0.12766,5.0025
0.20254,5.3479
0.10852,4.1542
0.33916,2.9815
0.11676,3.5953
0.087006,4.9445
0.22508,5.4643
0.16159,5.3669
0.40791,4.5106
0.40782,3.9217
0.28109,3.7222
0.15827,3.7838
0.15208,4.3756
0.25201,4.1466
0.28035,3.749
0.34184,2.9027
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
0.46383,1.8322
0.49536,1.7239
0.44194,2.3257
0.45371,2.9225
0.49607,3.5514
0.32273,4.1318
0.23037,4.3445
0.24235,4.245
0.29604,4.54
0.15988,5.2369
0.034223,5.0641
0.4125,4.628
0.26782,4.1542
0.48035,2.9815
0.13663,3.8004
0.1719,4.6381
0.19812,5.292
0.22183,5.3669
0.32266,4.5106
0.31562,4.0822
0.24842,4.0103
0.14725,4.092
0.1026,4.3756
0.29887,4.1466
0.18094,4.4319
0.34135,3.7489
0.36518,2.8852
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
0.53183,1.8322
0.50569,1.5338
0.53913,1.9679
0.46397,2.8028
0.46424,3.5514
0.34884,4.1318
0.20754,4.0674
0.28264,4.6993
0.2398,5.0181
0.26141,5.2369
0.031849,5.0641
0.20153,4.7887
0.26368,4.2937
0.32561,3.4544
0.25411,3.8004
0.17923,4.6381
0.37907,4.9808
0.22903,4.8652
0.2199,4.6247
0.30385,4.0822
0.35316,4.0103
0.17749,4.7005
0.092722,5.0682
0.20557,4.9579
0.2528,4.4319
0.35872,3.7489
0.43334,3.4813
0.3684,2.6223
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
0.54535,2.047
0.45331,1.7621
