"isInterpolated","useMicroData","CountryCode","CountryName","RegionCode","CoverageType","RequestYear","DataYear","DataType","PPP","PovertyLine","Mean","HeadCount","PovGap","PovGapSqr","Watts","Gini","Median","pr.mld","Polarization","ReqYearPopulation","SvyInfoID","Decile1","Decile2","Decile3","Decile4","Decile5","Decile6","Decile7","Decile8","Decile9","Decile10"
0,1,"LBN","Lebanon","MNA","N","2013","2011.77","X",892.382,5.5,651.5574,0.02367345,0.004550286,0.001194455,0.005325703,0.3183245,552.7341,0.1697937,-1,5.276102,"LBN_N2011X",0.03091,0.04765,0.05858,0.06829,0.07858,0.09121,0.1036,0.1215,0.1517,0.2479
0,1,"LSO","Lesotho","SSA","N","2013","2010","X",3.864347,5.5,84.20946,0.8813405,0.6034867,0.4613988,1.307809,0.5417585,49.39534,0.5604326,-1,2.117361,"LSO_N2010X",0.008995,0.01937,0.02837,0.0395,0.05152,0.06732,0.08698,0.1158,0.1733,0.4088
1,1,"LBR","Liberia","SSA","N","2013","","X",0.5677298,5.5,81.5184,0.9318892,0.5434597,0.3553621,0.9339956,-1,-1,-1,-1,4.286291,"LBR_N2007X",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,1,"LTU","Lithuania","ECA","N","2013","2013","Y",1.785857,5.5,629.2616,0.04992752,0.01876455,0.01090994,0.02635879,0.3531026,511.9784,0.2321088,-1,2.957689,"LTU_N2013Y",0.0246,0.04272,0.05483,0.06556,0.07611,0.0873,0.1019,0.122,0.1543,0.2708
0,1,"LUX","Luxembourg","OHI","N","2013","2013","Y",0.9893056,5.5,2151.706,0.001340554,0.0009708719,0.0007031366,0.001726895,0.3203501,1832.656,0.1743464,-1,0.54336,"LUX_N2013Y",0.03089,0.04549,0.05679,0.06816,0.07918,0.09062,0.1056,0.1265,0.1547,0.2421
0,1,"MKD","Macedonia, former Yugoslav Republic of","ECA","N","2013","2013","Y",22.93599,5.5,296.3111,0.2901809,0.1166021,0.06826345,0.1674737,0.3689386,246.0106,0.3494038,-1,2.075739,"MKD_N2013Y",0.01581,0.03682,0.05102,0.06409,0.07603,0.09238,0.1097,0.1328,0.1654,0.2558
0,1,"MDG","Madagascar","SSA","N","2013","2012","X",704.9134,5.5,46.71474,0.9734124,0.7351516,0.5857957,1.593316,0.4264818,32.85478,0.3095294,-1,22.961146,"MDG_N2012X",0.02156,0.03569,0.04557,0.0547,0.06483,0.07652,0.09167,0.1153,0.1593,0.3349
0,1,"MWI","Malawi","SSA","N","2013","2010.23","X",78.01701,5.5,58.09479,0.9605649,0.6940647,0.5347721,1.42927,0.4547597,38.72533,0.3494482,-1,16.577147,"MWI_N2010X",0.02206,0.03322,0.04215,0.05103,0.06108,0.07334,0.0885,0.1111,0.1489,0.3686
0,1,"MYS","Malaysia","EAP","N","2013","2009","Y",1.586086,5.5,773.1548,0.08416719,0.01973742,0.006856105,0.02472482,0.4626135,523.3459,0.3717987,-1,29.706724,"MYS_N2009Y",0.01748,0.02806,0.03798,0.04845,0.06077,0.07589,0.09542,0.1221,0.1679,0.3459
0,1,"MDV","Maldives","SAS","N","2013","2009.5","X",10.67605,5.5,226.9885,0.4669578,0.1671505,0.08144939,0.2379977,0.3837276,176.8925,0.2502905,-1,0.393,"MDV_N2009X",0.02524,0.03842,0.04949,0.06068,0.07228,0.08487,0.1003,0.1183,0.151,0.2994
0,1,"MLI","Mali","SSA","N","2013","2009.89","X",221.8683,5.5,69.66401,0.9547071,0.5983315,0.4106739,1.065584,0.3303796,55.75352,0.1778403,-1,16.477818,"MLI_N2009X",0.03323,0.04651,0.05569,0.06508,0.07476,0.08677,0.1023,0.1227,0.1562,0.2568
0,1,"MLT","Malta","OHI","N","2013","2013","Y",0.6285905,5.5,1213.967,0.002125493,0.000670892,0.0002117608,0.0008061403,0.2883808,1064.619,0.1401477,-1,0.423374,"MLT_N2013Y",0.03489,0.05145,0.06298,0.07312,0.08272,0.09269,0.1044,0.1202,0.1462,0.2313
1,1,"MRT","Mauritania","SSA","N","2013","","X",112.8067,5.5,169.7313,0.6062013,0.2310233,0.1155641,0.3349343,-1,-1,-1,-1,3.94617,"MRT_N2008X",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,1,"MUS","Mauritius","SSA","N","2013","2012","X",18.28542,5.5,362.5057,0.165568,0.04034414,0.0152346,0.05224757,0.3584333,284.7615,0.2139786,-1,1.258653,"MUS_N2012X",0.0298,0.0444,0.05393,0.06359,0.07332,0.08388,0.09698,0.1153,0.1484,0.2904
1,1,"MEX","Mexico","LAC","N","2013","","X",8.940212,5.5,307.0673,0.38382,0.1317491,0.06279437,0.1878561,-1,-1,-1,-1,122.535969,"MEX_N2012X",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,1,"FSM","Micronesia, Federated States of","EAP","N","2013","2013","X",0.9982547,5.5,152.1446,0.6960971,0.3224777,0.1880397,0.5284209,0.4005761,115.7188,0.2913016,-1,0.103702,"FSM_N2013X",0.01868,0.03666,0.04787,0.05881,0.07008,0.08315,0.09987,0.1247,0.163,0.2972
0,1,"MDA","Moldova","ECA","N","2013","2013","X",5.45133,5.5,291.8225,0.1971188,0.04055048,0.01275353,0.04953351,0.2853416,250.8914,0.1330855,-1,3.558566,"MDA_N2013X",0.03879,0.05262,0.06211,0.07162,0.08121,0.09132,0.1037,0.1208,0.1452,0.2326
1,1,"MNG","Mongolia","EAP","N","2013","","X",590.33,5.5,317.2968,0.2109064,0.05115315,0.01831814,0.06469767,-1,-1,-1,-1,2.869107,"MNG_N2012X",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,1,"MNE","Montenegro","ECA","N","2013","2013","X",0.4493411,5.5,420.0079,0.09977222,0.02439935,0.01182378,0.0353345,0.324429,348.9303,0.180248,-1,0.621207,"MNE_N2013X",0.03011,0.04636,0.05789,0.06725,0.07796,0.08925,0.1034,0.1246,0.154,0.2492
0,1,"MAR","Morocco","MNA","N","2013","2006.91","X",4.193143,5.5,291.7314,0.3530705,0.1045152,0.04348842,0.1393068,0.407183,210.2339,0.2755287,-1,33.824769,"MAR_N2006X",0.02637,0.03902,0.04807,0.05691,0.06662,0.07788,0.09199,0.1127,0.1494,0.331
1,1,"MOZ","Mozambique","SSA","N","2013","","X",15.52727,5.5,74.42953,0.931571,0.6511895,0.4926812,1.325254,-1,-1,-1,-1,26.434372,"MOZ_N2008X",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,1,"MMR","Myanmar","EAP","N","2013","2015","X",320.604,5.5,151.2952,0.7463441,0.3124608,0.1622696,0.4588372,0.3806851,112.4649,0.2505118,-1,51.448196,"MMR_N2015X",0.02954,0.0438,0.05251,0.06091,0.06971,0.08037,0.09381,0.1121,0.1402,0.3171
0,1,"NAM","Namibia","SSA","N","2013","2009.54","X",5.130702,5.5,264.3252,0.6376412,0.3196796,0.1912652,0.5146567,0.6096517,115.7494,0.659865,-1,2.31652,"NAM_N2009X",0.01269,0.02003,0.02567,0.03163,0.03925,0.04953,0.0658,0.09107,0.146,0.5184
0,1,"NPL","Nepal","SAS","N","2013","2010.17","X",25.75927,5.5,137.6447,0.7658194,0.3199979,0.1644198,0.4644779,0.3284059,111.3208,0.1753163,-1,27.98531,"NPL_N2010X",0.03503,0.04818,0.05614,0.06505,0.07558,0.08645,0.1001,0.1184,0.151,0.2641
0,1,"NLD","Netherlands","OHI","N","2013","2013","Y",0.8691391,5.5,1472.653,0.002448168,0.001159367,0.0005490359,0.001570812,0.281048,1287.571,0.1359119,-1,16.804432,"NLD_N2013Y",0.0355,0.0536,0.06469,0.07363,0.08241,0.09279,0.1051,0.1203,0.1447,0.2273
1,1,"NIC","Nicaragua","LAC","N","2013","","Y",9.160075,5.5,305.0998,0.3847345,0.1371431,0.06659364,0.1966942,-1,-1,-1,-1,5.945747,"NIC_N2009Y",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1,1,"NER","Niger","SSA","N","2013","","X",228.7532,5.5,76.56175,0.9432508,0.569524,0.3789572,0.9820624,-1,-1,-1,-1,18.426372,"NER_N2011X",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,1,"NGA","Nigeria","SSA","N","2013","2009.83","X",79.53147,5.5,81.36301,0.9060108,0.5729161,0.4046171,1.074622,0.4296644,58.02122,0.3163457,-1,171.829303,"NGA_N2009X",0.02043,0.03329,0.04331,0.05376,0.06521,0.07835,0.09547,0.1203,0.1626,0.3273
0,1,"NOR","Norway","OHI","N","2013","2013","Y",9.797199,5.5,2103.302,0.00246163,0.001588275,0.001024775,0.002550831,0.2635974,1879.8,0.1252042,-1,5.079623,"NOR_N2013Y",0.03662,0.0565,0.06686,0.07563,0.08467,0.09422,0.1064,0.1222,0.144,0.2129
1,1,"PAK","Pakistan","SAS","N","2013","","X",25.41425,5.5,129.9841,0.8143895,0.3370414,0.1676304,0.4785052,-1,-1,-1,-1,181.712595,"PAK_N2011X",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,1,"PAN","Panama","LAC","N","2013","2013","Y",0.553408,5.5,650.5682,0.1834834,0.07056042,0.03720921,0.103859,0.5149713,410.4988,0.4905193,-1,3.838462,"PAN_N2013Y",0.01118,0.02225,0.03285,0.04401,0.0565,0.07074,0.08822,0.1144,0.1636,0.3963
0,1,"PNG","Papua New Guinea","EAP","N","2013","2009.67","X",2.137886,5.5,102.0279,0.8556239,0.48299,0.3206459,0.8616796,0.4185079,76.96059,0.3073237,-1,7.592865,"PNG_N2009X",0.0187,0.03202,0.04411,0.05578,0.06855,0.08306,0.09986,0.1245,0.1634,0.31
0,1,"PRY","Paraguay","LAC","N","2013","2013","Y",2309.43,5.5,507.0585,0.2035352,0.06625514,0.03205438,0.09589114,0.4793603,331.7031,0.4097687,-1,6.46574,"PRY_N2013Y",0.0159,0.02823,0.03801,0.04814,0.05873,0.07255,0.09168,0.1162,0.1576,0.373
0,1,"PER","Peru","LAC","N","2013","2013","Y",1.568639,5.5,389.1477,0.2609898,0.1004824,0.05315777,0.1520597,0.4410772,286.7258,0.352274,-1,30.565716,"PER_N2013Y",0.01555,0.02949,0.04165,0.05369,0.06661,0.08154,0.09851,0.1217,0.1623,0.329
1,1,"PHL","Philippines","EAP","N","2013","","X",18.87329,5.5,174.295,0.6612959,0.2882316,0.1545646,0.4287447,-1,-1,-1,-1,98.481032,"PHL_N2012X",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,1,"POL","Poland","ECA","N","2013","2013","X",1.936326,5.5,502.2843,0.04576023,0.008463713,0.002408165,0.01008266,0.3254952,414.4029,0.1752878,-1,38.040196,"POL_N2013X",0.03275,0.04668,0.05687,0.06678,0.07704,0.08879,0.1032,0.1214,0.1504,0.2562
0,1,"PRT","Portugal","OHI","N","2013","2013","Y",0.7038629,5.5,762.0427,0.04485377,0.0169411,0.009523638,0.0279981,0.3618559,619.582,0.2404621,-1,10.457295,"PRT_N2013Y",0.02145,0.04105,0.0547,0.06544,0.07592,0.08755,0.1021,0.1211,0.156,0.2747
0,1,"ROU","Romania","ECA","N","2013","2013","X",2.000516,5.5,266.5752,0.2415409,0.05996218,0.02192022,0.07616109,0.274507,238.079,0.1248273,-1,19.983693,"ROU_N2013X",0.0364,0.05243,0.06348,0.07364,0.08421,0.09518,0.1075,0.1235,0.1475,0.2161
0,1,"RUS","Russian Federation","ECA","N","2013","2013","X",16.76913,5.5,756.4234,0.02535325,0.005031552,0.001568591,0.006128015,0.4088442,541.2175,0.2765955,-1,143.506911,"RUS_N2013X",0.02562,0.03805,0.04686,0.05586,0.06599,0.07795,0.09364,0.116,0.1556,0.3245
1,1,"RWA","Rwanda","SSA","N","2013","","X",246.8344,5.5,83.88518,0.9141027,0.6173649,0.4510887,1.180098,-1,-1,-1,-1,11.065151,"RWA_N2010X",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,1,"WSM","Samoa","EAP","N","2013","2008","X",1.900278,5.5,288.1477,0.3864499,0.1181938,0.04842589,0.155533,0.4204654,202.7995,0.2906449,-1,0.190757,"WSM_N2008X",0.02677,0.03715,0.04528,0.05454,0.06457,0.07613,0.08997,0.1135,0.1512,0.3409
0,1,"STP","Sao Tome and Principe","SSA","N","2013","2010","X",10194.79,5.5,91.69809,0.9094606,0.4845335,0.295155,0.7808535,0.3082127,76.74902,0.1544297,-1,0.187045,"STP_N2010X",0.03503,0.04879,0.05872,0.06869,0.07851,0.08975,0.104,0.1216,0.1531,0.2418
0,1,"SEN","Senegal","SSA","N","2013","2011.29","X",246.1074,5.5,97.27792,0.8777743,0.5002383,0.3283396,0.8726822,0.4028523,72.25857,0.2770302,-1,14.12032,"SEN_N2011X",0.02303,0.03758,0.04678,0.05672,0.06848,0.08114,0.09649,0.1205,0.1588,0.3105
0,1,"SRB","Serbia","ECA","N","2013","2013","X",45.36962,5.5,343.7099,0.1240603,0.02845462,0.01009098,0.03611722,0.2901711,299.4767,0.1401178,-1,7.164132,"SRB_N2013X",0.03525,0.05145,0.06194,0.0718,0.08194,0.09248,0.1048,0.1213,0.1488,0.2303
0,1,"SYC","Seychelles","SSA","N","2013","2013","Y",7.895128,5.5,699.0471,0.06619332,0.0243689,0.01316716,0.03909397,0.4682279,461.8668,0.4016889,-1,0.089949,"SYC_N2013Y",0.01901,0.03524,0.04472,0.05306,0.06156,0.07172,0.08391,0.1005,0.1315,0.3988
0,1,"SLE","Sierra Leone","SSA","N","2013","2011","X",1767.19,5.5,94.26216,0.8894413,0.4884517,0.3039187,0.7997718,0.3403024,74.20872,0.1886148,-1,6.922079,"SLE_N2011X",0.03255,0.04648,0.05515,0.06414,0.07342,0.0848,0.0989,0.1203,0.1551,0.2691
0,1,"SVK","Slovak Republic","ECA","N","2013","2013","Y",0.5670743,5.5,682.0195,0.02991648,0.01037846,0.004984626,0.01562133,0.2808493,625.1479,0.1484095,-1,5.413393,"SVK_N2013Y",0.03014,0.05262,0.06506,0.07578,0.08653,0.09648,0.1072,0.1217,0.143,0.2215
0,1,"SVN","Slovenia","ECA","N","2013","2013","Y",0.681299,5.5,997.9974,0.002377874,0.0005901189,0.0001464503,0.0006782793,0.2624018,903.9177,0.1183661,-1,2.059953,"SVN_N2013Y",0.03636,0.05558,0.06732,0.07685,0.08588,0.09511,0.1063,0.1202,0.1426,0.2138
0,1,"SLB","Solomon Islands","EAP","N","2013","2013","X",7.131074,5.5,111.1204,0.8466236,0.4351586,0.2616438,0.7007939,0.3705493,85.69628,0.2293499,-1,0.563513,"SLB_N2013X",0.02758,0.04219,0.05198,0.06174,0.0722,0.08282,0.09739,0.118,0.1536,0.2925
1,1,"ZAF","South Africa","SSA","N","2013","","X",5.067535,5.5,350.9024,0.5625182,0.2825687,0.172937,0.4678206,-1,-1,-1,-1,53.31195561,"ZAF_N2010X",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,1,"SSD","South Sudan","SSA","N","2013","2009","X",1.543373,5.5,52.18856,0.9650946,0.704821,0.5565106,1.579066,0.4634066,36.94004,0.4027424,-1,11.17749,"SSD_N2009X",0.01252,0.02612,0.03725,0.04873,0.06249,0.07955,0.09988,0.1279,0.1736,0.332
0,1,"ESP","Spain","OHI","N","2013","2013","Y",0.776917,5.5,1078.645,0.03214488,0.01580186,0.01129883,0.02800453,0.3618416,916.3472,0.2675288,-1,46.620045,"ESP_N2013Y",0.01858,0.03819,0.05191,0.06495,0.07824,0.09179,0.1084,0.129,0.16,0.259
1,1,"LKA","Sri Lanka","SAS","N","2013","","X",42.21893,5.5,239.2928,0.4766511,0.1475607,0.06171951,0.1960816,-1,-1,-1,-1,20.585,"LKA_N2012X",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,0,"LCA","St. Lucia","LAC","N","2013","1995","Y",2.139054,5.5,121.7451,0.8062267,0.4241075,0.2680195,0.7377413,0.4258438,89.70782,0.3157385,0.3738608,0.17566,"LCA_N1995Y",0.02007,0.03218,0.04364,0.0551,0.06721,0.08084,0.09743,0.1201,0.1586,0.3248
0,1,"SDN","Sudan","SSA","N","2013","2009","X",1.48553,5.5,173.8067,0.6076273,0.2389392,0.1232598,0.3533049,0.3539535,140.2749,0.2131858,-1,36.849918,"SDN_N2009X",0.02639,0.04183,0.05274,0.06378,0.07496,0.08786,0.1037,0.125,0.1569,0.2669
0,1,"SUR","Suriname","LAC","N","2013","1999","Y",1.884817,5.5,340.9843,0.4370378,0.2541933,0.1932179,0.2447406,0.5760975,218.1733,1.612256,-1,0.54254,"SUR_N1999Y",0,0.01009,0.02686,0.03626,0.05191,0.07367,0.08728,0.1116,0.1751,0.4272
0,1,"SWZ","Swaziland","SSA","N","2013","2009.25","X",4.049069,5.5,128.148,0.7944509,0.4686446,0.3204089,0.8547325,0.5145262,75.0161,0.4633162,-1,1.271456,"SWZ_N2009X",0.01479,0.02519,0.03335,0.04207,0.05258,0.06571,0.08524,0.1137,0.1675,0.3998
0,1,"SWE","Sweden","OHI","N","2013","2013","Y",9.105002,5.5,1570.204,0.007365999,0.005473567,0.004583299,0.006792766,0.2777352,1383.037,0.1597019,-1,9.600379,"SWE_N2013Y",0.03171,0.05404,0.06602,0.07516,0.08315,0.09371,0.1071,0.1246,0.1484,0.2161
0,1,"CHE","Switzerland","OHI","N","2013","2013","Y",1.613419,5.5,2005.994,0,0,0,0,0.3246065,1668.294,0.1757598,-1,8.089346,"CHE_N2013Y",0.03285,0.0466,0.05715,0.0669,0.07702,0.0892,0.1033,0.1222,0.1499,0.2549
0,1,"SYR","Syrian Arab Republic","MNA","N","2013","2004","X",22.88657,5.5,162.8553,0.6866525,0.2692892,0.1325538,0.382835,0.3577617,124.7837,0.2084355,-1,19.809141,"SYR_N2004X",0.03201,0.04446,0.05337,0.06223,0.07156,0.08235,0.09664,0.1169,0.1536,0.2868
1,1,"TJK","Tajikistan","ECA","N","2013","","X",1.88267,5.5,178.2137,0.5896326,0.2099564,0.0997063,0.2963232,-1,-1,-1,-1,8.177809,"TJK_N2009X",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,1,"TZA","Tanzania","SSA","N","2013","2011.77","X",585.5204,5.5,82.08043,0.9245294,0.5627123,0.3776129,0.9787548,0.3778315,61.01528,0.2351959,-1,50.636595,"TZA_N2011X",0.03087,0.04281,0.05118,0.0602,0.06949,0.07996,0.0938,0.1134,0.1488,0.3095
0,1,"THA","Thailand","EAP","N","2013","2013","X",12.84438,5.5,449.1889,0.115949,0.02292491,0.006927557,0.02771121,0.3784711,336.4356,0.2344916,-1,68.143065,"THA_N2013X",0.02883,0.04047,0.04953,0.05836,0.06912,0.08181,0.09877,0.1219,0.1589,0.2923
1,1,"TMP","Timor-Leste","EAP","N","2013","","X",0.5613374,5.5,83.15278,0.9476406,0.5262261,0.3243543,0.8476795,-1,-1,-1,-1,1.184366,"TMP_N2007X",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1,1,"TGO","Togo","SSA","N","2013","","X",232.215,5.5,80.81641,0.9034597,0.5766137,0.4150031,1.110042,-1,-1,-1,-1,7.042948,"TGO_N2011X",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,1,"TON","Tonga","EAP","N","2013","2009","X",1.638717,5.5,302.5513,0.3027265,0.08710463,0.03612635,0.1161621,0.3749649,235.0739,0.2343268,-1,0.105328,"TON_N2009X",0.02685,0.04048,0.05039,0.0599,0.07097,0.08413,0.09999,0.1215,0.1565,0.2893
0,0,"TTO","Trinidad and Tobago","LAC","N","2013","1992","Y",4.619226,5.5,507.1085,0.1381416,0.03977339,0.01700106,0.05564363,0.4027296,391.9677,0.2882084,-1.189046,1.348248,"TTO_N1992Y",0.02073,0.03433,0.04578,0.05757,0.07038,0.08493,0.1023,0.125,0.1601,0.2989
0,1,"TUN","Tunisia","MNA","N","2013","2010.41","X",0.6965338,5.5,343.8993,0.2072431,0.06171318,0.02627755,0.08316481,0.3580826,276.2517,0.2170004,-1,11.014558,"TUN_N2010X",0.02601,0.0413,0.05289,0.06306,0.07433,0.08708,0.1025,0.1237,0.1589,0.2703
0,1,"TUR","Turkey","ECA","N","2013","2013","X",1.164342,5.5,517.268,0.114043,0.03192605,0.01290798,0.04209334,0.401785,390.3701,0.2755191,-1,75.787333,"TUR_N2013X",0.02215,0.03631,0.04732,0.05758,0.06917,0.08227,0.09847,0.121,0.16,0.3058
0,0,"TKM","Turkmenistan","ECA","N","2013","1998","X",1.527624,5.5,229.2129,0.49772,0.1848055,0.08912238,0.2655349,0.4076536,167.9639,0.2778098,0.3609475,5.366277,"TKM_N1998X",0.02574,0.03567,0.04558,0.0559,0.06716,0.08016,0.09631,0.1188,0.1574,0.3173
0,1,"TUV","Tuvalu","EAP","N","2013","2010","X",1.172771,5.5,250.2137,0.4284054,0.1406388,0.06283349,0.1914215,0.3913902,187.4177,0.253813,-1,0.010819,"TUV_N2010X",0.02686,0.03903,0.04865,0.05936,0.06928,0.08024,0.09682,0.116,0.1566,0.3072
0,1,"UGA","Uganda","SSA","N","2013","2012.45","X",946.8904,5.5,101.0972,0.8703915,0.4963273,0.3207914,0.844039,0.4100997,72.28814,0.2795103,-1,37.553726,"UGA_N2012X",0.02512,0.03854,0.04771,0.05641,0.06578,0.0774,0.09206,0.1141,0.1542,0.3287
0,1,"UKR","Ukraine","ECA","N","2013","2013","X",3.311232,5.5,398.4298,0.03303752,0.005228983,0.001303665,0.006081203,0.2455499,356.9208,0.09838082,-1,45.4896,"UKR_N2013X",0.0439,0.05882,0.06833,0.07697,0.08533,0.09404,0.1044,0.1177,0.1398,0.2107
0,1,"GBR","United Kingdom","OHI","N","2013","2013","Y",0.7564041,5.5,1396.602,0.004962613,0.001933275,0.001302334,0.003351312,0.3320693,1176.911,0.1909133,-1,64.128226,"GBR_N2013Y",0.02945,0.04434,0.05532,0.06637,0.07805,0.09089,0.106,0.1247,0.1524,0.2525
0,1,"USA","United States","OHI","N","2013","2013","Y",1,5.5,1918.042,0.0200798,0.01249496,0.01042048,0.01526753,0.410407,1466.109,0.3441998,-1,316.204908,"USA_N2013Y",0.01703,0.03416,0.04564,0.05735,0.07002,0.08443,0.1019,0.1252,0.1625,0.3018
0,1,"URY","Uruguay","LAC","N","2013","2013","Y",16.42385,5.5,758.0906,0.05012705,0.01232425,0.004677297,0.01587867,0.4053088,575.3108,0.2840705,-1,3.408005,"URY_N2013Y",0.02106,0.0345,0.04571,0.05727,0.06942,0.08298,0.1,0.1237,0.1635,0.3019
0,1,"UZB","Uzbekistan","ECA","N","2013","2003","X",635.7095,5.5,115.6394,0.8411783,0.4109592,0.2366719,0.6428691,0.352688,91.03613,0.2083109,-1,30.2432,"UZB_N2003X",0.02882,0.04537,0.05576,0.06444,0.07363,0.0843,0.09755,0.1162,0.1506,0.2833
0,1,"VUT","Vanuatu","EAP","N","2013","2010","X",115.8271,5.5,152.1739,0.712577,0.3072173,0.1659542,0.4631423,0.3762623,117.849,0.2372648,-1,0.253142,"VUT_N2010X",0.02683,0.04062,0.05038,0.06101,0.07195,0.08338,0.09783,0.1199,0.1541,0.294
0,1,"VEN","Venezuela, Republica Bolivariana de","LAC","N","2013","2006","Y",2.915005,5.5,438.6037,0.238757,0.118514,0.08782499,0.09980852,0.4694131,317.8193,0.9647784,-1,30.317848,"VEN_N2006Y",0.005319,0.02652,0.03995,0.05226,0.06544,0.08005,0.09858,0.1245,0.1667,0.3407
1,1,"VNM","Vietnam","EAP","N","2013","","X",7624.973,5.5,244.9183,0.3898441,0.1238464,0.05566941,0.1707054,-1,-1,-1,-1,89.7595,"VNM_N2012X",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,1,"WBG","West Bank and Gaza","MNA","N","2013","2011","X",2.5228,5.5,332.7001,0.2001389,0.04724312,0.0168256,0.05982093,0.3441524,264.5236,0.1941559,-1,4.169506,"WBG_N2011X",0.03137,0.04545,0.0546,0.06417,0.07435,0.08503,0.09956,0.1206,0.153,0.2719
1,1,"YEM","Yemen, Republic of","MNA","N","2013","","X",111.303,5.5,128.6113,0.8016444,0.3735507,0.2083573,0.5699092,-1,-1,-1,-1,25.576322,"YEM_N2005X",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1,1,"ZMB","Zambia","SSA","N","2013","","X",2505.341,5.5,89.08099,0.8799156,0.6067887,0.4645575,1.278661,-1,-1,-1,-1,15.15321,"ZMB_N2010X",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,0,"ZWE","Zimbabwe","SSA","N","2013","2011","X",0.5359763,5.5,170.5923,0.675553,0.306562,0.1713549,0.4772711,0.4315358,118.6945,0.3111535,0.3883556,15.054506,"ZWE_N2011X",0.02476,0.03348,0.04258,0.0524,0.06346,0.07656,0.09323,0.1169,0.1583,0.3383
0,1,"ALB","Albania","ECA","N","2012","2012","X",58.16801,5.5,225.2798,0.3912901,0.1034283,0.03955938,0.1342537,0.2896048,195.0559,0.1384171,-1,2.900401,"ALB_N2012X",0.0366,0.05193,0.06144,0.07031,0.08084,0.09257,0.1052,0.1229,0.1489,0.2293
0,0,"DZA","Algeria","MNA","N","2012","2011.17","X",31.77229,5.5,253.7849,0.2740857,0.06192279,0.02134437,0.07752292,0.2761573,221.273,0.1253313,0.2260456,37.565847,"DZA_N2011X",0.04046,0.05315,0.06358,0.07306,0.08239,0.09232,0.1039,0.119,0.1436,0.2286
0,1,"AGO","Angola","SSA","N","2012","2008.5","X",73.83312,5.5,121.8692,0.7913734,0.4252554,0.2701602,0.7213435,0.4271552,87.82738,0.3116315,-1,25.09615,"AGO_N2008X",0.02072,0.03357,0.04316,0.05305,0.06543,0.0792,0.09651,0.1229,0.1623,0.3231
0,1,"ARG","Argentina","LAC","U","2012","2012","Y",2.768382,5.5,704.1068,0.08489981,0.02807673,0.01372128,0.03914062,0.4124391,538.7439,0.31342,-1,38.43221787,"ARG_U2012Y",0.01725,0.03216,0.04366,0.05561,0.06875,0.08565,0.1049,0.1292,0.1685,0.2943
0,1,"ARM","Armenia","ECA","N","2012","2012","X",183.7796,5.5,180.6672,0.5646244,0.1768817,0.07403235,0.2350708,0.2960226,152.9497,0.1451349,-1,2.881922,"ARM_N2012X",0.03791,0.05203,0.06113,0.07067,0.08014,0.09054,0.1023,0.1179,0.142,0.2454
0,1,"AUS","Australia","OHI","N","2012","2010","Y",1.526641,5.5,1715.226,0.006769526,0.004987723,0.003987678,0.01250639,0.3465608,1376.125,0.2163218,-1,22.728254,"AUS_N2010Y",0.0275,0.04523,0.05478,0.06344,0.0741,0.08707,0.1031,0.1243,0.1559,0.2646
0,1,"AUT","Austria","OHI","N","2012","2012","Y",0.8475838,5.5,1634.387,0.009951114,0.006605388,0.005458804,0.01912471,0.3047525,1424.351,0.1833182,-1,8.429991,"AUT_N2012Y",0.02857,0.04943,0.06139,0.07152,0.08171,0.09335,0.1068,0.1233,0.1497,0.2343
0,1,"AZE","Azerbaijan","ECA","N","2012","2005","X",0.3294187,5.5,445.8568,0,0,0,0,0.1663503,412.0762,0.04534925,-1,9.295784,"AZE_N2005X",0.06102,0.07269,0.0792,0.08484,0.08963,0.09554,0.1028,0.1123,0.1278,0.1741
1,1,"BGD","Bangladesh","SAS","N","2012","","X",24.84915,5.5,110.6998,0.8663863,0.4183499,0.2340603,0.6330189,-1,-1,-1,-1,155.727053,"BGD_N2010X",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,1,"BLR","Belarus","ECA","N","2012","2012","X",1832.435,5.5,556.6465,0.01148336,0.001519904,0.0003964248,0.001794167,0.265262,498.2293,0.1164402,-1,9.464495,"BLR_N2012X",0.03957,0.05525,0.06516,0.07476,0.0844,0.0944,0.1055,0.1197,0.1433,0.218
