IDWHOCity,Region,iso3,Country,City_Town,PM10AnnualMean_Ug_m3,Year,NumberAndTypeOfMonitoringStations_PM10_,noteOnConvertedPM10,PM2_5AnnualMean_Ug_m3,Year_1,NumberAndTypeOfMonitoringStations_PM2_5_,noteOnConvertedPM2_5,TemporalCoverage,forAirQuality,isInterpolated,useMicroData,CountryCode,RegionCode,CoverageType,RequestYear,DataYear,DataType,PPP,PovertyLine,Mean,HeadCount,PovGap,PovGapSqr,Watts,Gini,Median,pr_mld,Polarization,ReqYearPopulation,SvyInfoID,Decile1,Decile2,Decile3,Decile4,Decile5,Decile6,Decile7,Decile8,Decile9,Decile10
2366,Eur HI,ESP,Spain,"SORIA",14,2013,"1 station, traffic, urban",measured data,8,2013,"-",converted from PM10,"PM10: >75%; PM2.5:NA","European Environment Agency, Air quality e-reporting database",0,1,ESP,OHI,N,2013,2013,Y,0.776917,5.5,1078.645,0.03214488,0.01580186,0.01129883,0.02800453,0.3618416,916.3472,0.2675288,-1,46.620045,ESP_N2013Y,0.01858,0.03819,0.05191,0.06495,0.07824,0.09179,0.1084,0.129,0.16,0.259
2367,Eur HI,ESP,Spain,"TALAVERA DE LA REINA",16,2013,"1 station, background, urban",measured data,9,2013,"-",converted from PM10,"PM10: >75%; PM2.5:NA","European Environment Agency, Air quality e-reporting database",0,1,ESP,OHI,N,2013,2013,Y,0.776917,5.5,1078.645,0.03214488,0.01580186,0.01129883,0.02800453,0.3618416,916.3472,0.2675288,-1,46.620045,ESP_N2013Y,0.01858,0.03819,0.05191,0.06495,0.07824,0.09179,0.1084,0.129,0.16,0.259
2368,Eur HI,ESP,Spain,"TEGUISE",19,2013,"1 station, industrial, suburban",measured data,7,2013,"1 station, industrial, suburban",measured data,"PM10: >75%; PM2.5:>75%","European Environment Agency, Air quality e-reporting database",0,1,ESP,OHI,N,2013,2013,Y,0.776917,5.5,1078.645,0.03214488,0.01580186,0.01129883,0.02800453,0.3618416,916.3472,0.2675288,-1,46.620045,ESP_N2013Y,0.01858,0.03819,0.05191,0.06495,0.07824,0.09179,0.1084,0.129,0.16,0.259
2369,Eur HI,ESP,Spain,"TELDE",25,2013,"3 stations, background urban, industrial, urban",measured data,8,2013,"3 stations, background urban, industrial, urban",measured data,"PM10: >75%; PM2.5:>75%","European Environment Agency, Air quality e-reporting database",0,1,ESP,OHI,N,2013,2013,Y,0.776917,5.5,1078.645,0.03214488,0.01580186,0.01129883,0.02800453,0.3618416,916.3472,0.2675288,-1,46.620045,ESP_N2013Y,0.01858,0.03819,0.05191,0.06495,0.07824,0.09179,0.1084,0.129,0.16,0.259
2370,Eur HI,ESP,Spain,"TERUEL",12,2013,"1 station, background, urban",measured data,7,2013,"-",converted from PM10,"PM10: >75%; PM2.5:NA","European Environment Agency, Air quality e-reporting database",0,1,ESP,OHI,N,2013,2013,Y,0.776917,5.5,1078.645,0.03214488,0.01580186,0.01129883,0.02800453,0.3618416,916.3472,0.2675288,-1,46.620045,ESP_N2013Y,0.01858,0.03819,0.05191,0.06495,0.07824,0.09179,0.1084,0.129,0.16,0.259
2371,Eur HI,ESP,Spain,"TOJOS (LOS)",9,2013,"1 station, background, rural",measured data,5,2013,"-",converted from PM10,"PM10: >75%; PM2.5:NA","European Environment Agency, Air quality e-reporting database",0,1,ESP,OHI,N,2013,2013,Y,0.776917,5.5,1078.645,0.03214488,0.01580186,0.01129883,0.02800453,0.3618416,916.3472,0.2675288,-1,46.620045,ESP_N2013Y,0.01858,0.03819,0.05191,0.06495,0.07824,0.09179,0.1084,0.129,0.16,0.259
2372,Eur HI,ESP,Spain,"TOLEDO",17,2013,"-",converted from PM2.5,10,2013,"1 station, background, urban",measured data,"PM10: NA; PM2.5:>75%","European Environment Agency, Air quality e-reporting database",0,1,ESP,OHI,N,2013,2013,Y,0.776917,5.5,1078.645,0.03214488,0.01580186,0.01129883,0.02800453,0.3618416,916.3472,0.2675288,-1,46.620045,ESP_N2013Y,0.01858,0.03819,0.05191,0.06495,0.07824,0.09179,0.1084,0.129,0.16,0.259
2373,Eur HI,ESP,Spain,"TOLOSA",17,2013,"1 station, traffic, urban",measured data,9,2013,"-",converted from PM10,"PM10: >75%; PM2.5:NA","European Environment Agency, Air quality e-reporting database",0,1,ESP,OHI,N,2013,2013,Y,0.776917,5.5,1078.645,0.03214488,0.01580186,0.01129883,0.02800453,0.3618416,916.3472,0.2675288,-1,46.620045,ESP_N2013Y,0.01858,0.03819,0.05191,0.06495,0.07824,0.09179,0.1084,0.129,0.16,0.259
2374,Eur HI,ESP,Spain,"TORIL",11,2013,"1 station, background, rural",measured data,6,2013,"-",converted from PM10,"PM10: >75%; PM2.5:NA","European Environment Agency, Air quality e-reporting database",0,1,ESP,OHI,N,2013,2013,Y,0.776917,5.5,1078.645,0.03214488,0.01580186,0.01129883,0.02800453,0.3618416,916.3472,0.2675288,-1,46.620045,ESP_N2013Y,0.01858,0.03819,0.05191,0.06495,0.07824,0.09179,0.1084,0.129,0.16,0.259
2375,Eur HI,ESP,Spain,"TORMS (ELS)",11,2013,"1 station, background, rural",measured data,6,2013,"1 station, background, rural",measured data,"PM10: >75%; PM2.5:>75%","European Environment Agency, Air quality e-reporting database",0,1,ESP,OHI,N,2013,2013,Y,0.776917,5.5,1078.645,0.03214488,0.01580186,0.01129883,0.02800453,0.3618416,916.3472,0.2675288,-1,46.620045,ESP_N2013Y,0.01858,0.03819,0.05191,0.06495,0.07824,0.09179,0.1084,0.129,0.16,0.259
2376,Eur HI,ESP,Spain,"TORREJÓN DE ARDOZ",19,2013,"1 station, background, urban",measured data,10,2013,"1 station, background, urban",measured data,"PM10: >75%; PM2.5:>75%","European Environment Agency, Air quality e-reporting database",0,1,ESP,OHI,N,2013,2013,Y,0.776917,5.5,1078.645,0.03214488,0.01580186,0.01129883,0.02800453,0.3618416,916.3472,0.2675288,-1,46.620045,ESP_N2013Y,0.01858,0.03819,0.05191,0.06495,0.07824,0.09179,0.1084,0.129,0.16,0.259
2377,Eur HI,ESP,Spain,"TORRELAVEGA",22,2013,"3 stations, traffic, urban",measured data,12,2013,"-",converted from PM10,"PM10: >75%; PM2.5:NA","European Environment Agency, Air quality e-reporting database",0,1,ESP,OHI,N,2013,2013,Y,0.776917,5.5,1078.645,0.03214488,0.01580186,0.01129883,0.02800453,0.3618416,916.3472,0.2675288,-1,46.620045,ESP_N2013Y,0.01858,0.03819,0.05191,0.06495,0.07824,0.09179,0.1084,0.129,0.16,0.259
2378,Eur HI,ESP,Spain,"Valdegovía",13,2013,"1 station, background, rural",measured data,7,2013,"-",converted from PM10,"PM10: <75 % but annually representative; PM2.5:NA","European Environment Agency, Air quality e-reporting database",0,1,ESP,OHI,N,2013,2013,Y,0.776917,5.5,1078.645,0.03214488,0.01580186,0.01129883,0.02800453,0.3618416,916.3472,0.2675288,-1,46.620045,ESP_N2013Y,0.01858,0.03819,0.05191,0.06495,0.07824,0.09179,0.1084,0.129,0.16,0.259
2379,Eur HI,ESP,Spain,"VALDEMORO",22,2013,"1 station, background, suburban",measured data,11,2013,"1 station, background, suburban",measured data,"PM10: >75%; PM2.5:>75%","European Environment Agency, Air quality e-reporting database",0,1,ESP,OHI,N,2013,2013,Y,0.776917,5.5,1078.645,0.03214488,0.01580186,0.01129883,0.02800453,0.3618416,916.3472,0.2675288,-1,46.620045,ESP_N2013Y,0.01858,0.03819,0.05191,0.06495,0.07824,0.09179,0.1084,0.129,0.16,0.259
2380,Eur HI,ESP,Spain,"VALENCIA",17,2013,"4 stations, traffic, urban",measured data,11,2013,"3 stations, traffic, urban",measured data,"PM10: <75 % but annually representative; PM2.5:>75%","European Environment Agency, Air quality e-reporting database",0,1,ESP,OHI,N,2013,2013,Y,0.776917,5.5,1078.645,0.03214488,0.01580186,0.01129883,0.02800453,0.3618416,916.3472,0.2675288,-1,46.620045,ESP_N2013Y,0.01858,0.03819,0.05191,0.06495,0.07824,0.09179,0.1084,0.129,0.16,0.259
2381,Eur HI,ESP,Spain,"VALLADOLID",14,2013,"4 stations, traffic, urban",measured data,10,2013,"4 stations, traffic, urban",measured data,"PM10: >75%; PM2.5:>75%","European Environment Agency, Air quality e-reporting database",0,1,ESP,OHI,N,2013,2013,Y,0.776917,5.5,1078.645,0.03214488,0.01580186,0.01129883,0.02800453,0.3618416,916.3472,0.2675288,-1,46.620045,ESP_N2013Y,0.01858,0.03819,0.05191,0.06495,0.07824,0.09179,0.1084,0.129,0.16,0.259
2382,Eur HI,ESP,Spain,"VALVERDE",18,2013,"1 station, background, suburban",measured data,10,2013,"-",converted from PM10,"PM10: >75%; PM2.5:NA","European Environment Agency, Air quality e-reporting database",0,1,ESP,OHI,N,2013,2013,Y,0.776917,5.5,1078.645,0.03214488,0.01580186,0.01129883,0.02800453,0.3618416,916.3472,0.2675288,-1,46.620045,ESP_N2013Y,0.01858,0.03819,0.05191,0.06495,0.07824,0.09179,0.1084,0.129,0.16,0.259
2383,Eur HI,ESP,Spain,"Vandellòs i l'Hospitalet de l'Infant",11,2013,"1 station, traffic, suburban",measured data,6,2013,"-",converted from PM10,"PM10: <75 % but annually representative; PM2.5:NA","European Environment Agency, Air quality e-reporting database",0,1,ESP,OHI,N,2013,2013,Y,0.776917,5.5,1078.645,0.03214488,0.01580186,0.01129883,0.02800453,0.3618416,916.3472,0.2675288,-1,46.620045,ESP_N2013Y,0.01858,0.03819,0.05191,0.06495,0.07824,0.09179,0.1084,0.129,0.16,0.259
2384,Eur HI,ESP,Spain,"VENTA DE BAÑOS",12,2013,"1 station, industrial, rural",measured data,6,2013,"-",converted from PM10,"PM10: >75%; PM2.5:NA","European Environment Agency, Air quality e-reporting database",0,1,ESP,OHI,N,2013,2013,Y,0.776917,5.5,1078.645,0.03214488,0.01580186,0.01129883,0.02800453,0.3618416,916.3472,0.2675288,-1,46.620045,ESP_N2013Y,0.01858,0.03819,0.05191,0.06495,0.07824,0.09179,0.1084,0.129,0.16,0.259
2385,Eur HI,ESP,Spain,"VIGO",21,2013,"2 stations, traffic, urban",measured data,11,2013,"1 station, traffic, urban",measured data,"PM10: >75%; PM2.5:NA","European Environment Agency, Air quality e-reporting database",0,1,ESP,OHI,N,2013,2013,Y,0.776917,5.5,1078.645,0.03214488,0.01580186,0.01129883,0.02800453,0.3618416,916.3472,0.2675288,-1,46.620045,ESP_N2013Y,0.01858,0.03819,0.05191,0.06495,0.07824,0.09179,0.1084,0.129,0.16,0.259
2386,Eur HI,ESP,Spain,"VILALBA",11,2013,"1 station, industrial, rural",measured data,6,2013,"-",converted from PM10,"PM10: >75%; PM2.5:NA","European Environment Agency, Air quality e-reporting database",0,1,ESP,OHI,N,2013,2013,Y,0.776917,5.5,1078.645,0.03214488,0.01580186,0.01129883,0.02800453,0.3618416,916.3472,0.2675288,-1,46.620045,ESP_N2013Y,0.01858,0.03819,0.05191,0.06495,0.07824,0.09179,0.1084,0.129,0.16,0.259
2387,Eur HI,ESP,Spain,"VILLA DEL PRADO",24,2013,"1 station, background, rural",measured data,12,2013,"1 station, background, rural",measured data,"PM10: >75%; PM2.5:>75%","European Environment Agency, Air quality e-reporting database",0,1,ESP,OHI,N,2013,2013,Y,0.776917,5.5,1078.645,0.03214488,0.01580186,0.01129883,0.02800453,0.3618416,916.3472,0.2675288,-1,46.620045,ESP_N2013Y,0.01858,0.03819,0.05191,0.06495,0.07824,0.09179,0.1084,0.129,0.16,0.259
2388,Eur HI,ESP,Spain,"VILLALBA DE GUARDO",8,2013,"1 station, industrial, rural",measured data,5,2013,"1 station, industrial, rural",measured data,"PM10: >75%; PM2.5:>75%","European Environment Agency, Air quality e-reporting database",0,1,ESP,OHI,N,2013,2013,Y,0.776917,5.5,1078.645,0.03214488,0.01580186,0.01129883,0.02800453,0.3618416,916.3472,0.2675288,-1,46.620045,ESP_N2013Y,0.01858,0.03819,0.05191,0.06495,0.07824,0.09179,0.1084,0.129,0.16,0.259
2389,Eur HI,ESP,Spain,"VILLAR DEL ARZOBISPO",16,2013,"1 station, background, rural",measured data,8,2013,"1 station, background, rural",measured data,"PM10: >75%; PM2.5:>75%","European Environment Agency, Air quality e-reporting database",0,1,ESP,OHI,N,2013,2013,Y,0.776917,5.5,1078.645,0.03214488,0.01580186,0.01129883,0.02800453,0.3618416,916.3472,0.2675288,-1,46.620045,ESP_N2013Y,0.01858,0.03819,0.05191,0.06495,0.07824,0.09179,0.1084,0.129,0.16,0.259
2390,Eur HI,ESP,Spain,"VILLAREJO DE SALVANES",20,2013,"1 station, background, rural",measured data,10,2013,"1 station, background, rural",measured data,"PM10: >75%; PM2.5:>75%","European Environment Agency, Air quality e-reporting database",0,1,ESP,OHI,N,2013,2013,Y,0.776917,5.5,1078.645,0.03214488,0.01580186,0.01129883,0.02800453,0.3618416,916.3472,0.2675288,-1,46.620045,ESP_N2013Y,0.01858,0.03819,0.05191,0.06495,0.07824,0.09179,0.1084,0.129,0.16,0.259
2391,Eur HI,ESP,Spain,"VITORIA-GASTEIZ",8,2013,"1 station, traffic, urban",measured data,4,2013,"-",converted from PM10,"PM10: >75%; PM2.5:NA","European Environment Agency, Air quality e-reporting database",0,1,ESP,OHI,N,2013,2013,Y,0.776917,5.5,1078.645,0.03214488,0.01580186,0.01129883,0.02800453,0.3618416,916.3472,0.2675288,-1,46.620045,ESP_N2013Y,0.01858,0.03819,0.05191,0.06495,0.07824,0.09179,0.1084,0.129,0.16,0.259
2392,Eur HI,ESP,Spain,"VIVER",10,2013,"1 station, background, suburban",measured data,7,2013,"1 station, background, suburban",measured data,"PM10: >75%; PM2.5:>75%","European Environment Agency, Air quality e-reporting database",0,1,ESP,OHI,N,2013,2013,Y,0.776917,5.5,1078.645,0.03214488,0.01580186,0.01129883,0.02800453,0.3618416,916.3472,0.2675288,-1,46.620045,ESP_N2013Y,0.01858,0.03819,0.05191,0.06495,0.07824,0.09179,0.1084,0.129,0.16,0.259
2393,Eur HI,ESP,Spain,"Viznar",14,2013,"1 station, background, rural",measured data,9,2013,"1 station, background, rural",measured data,"PM10: >75%; PM2.5:>75%","European Environment Agency, Air quality e-reporting database",0,1,ESP,OHI,N,2013,2013,Y,0.776917,5.5,1078.645,0.03214488,0.01580186,0.01129883,0.02800453,0.3618416,916.3472,0.2675288,-1,46.620045,ESP_N2013Y,0.01858,0.03819,0.05191,0.06495,0.07824,0.09179,0.1084,0.129,0.16,0.259
2394,Eur HI,ESP,Spain,"XOVE",13,2013,"1 station, industrial, suburban",measured data,7,2013,"-",converted from PM10,"PM10: >75%; PM2.5:NA","European Environment Agency, Air quality e-reporting database",0,1,ESP,OHI,N,2013,2013,Y,0.776917,5.5,1078.645,0.03214488,0.01580186,0.01129883,0.02800453,0.3618416,916.3472,0.2675288,-1,46.620045,ESP_N2013Y,0.01858,0.03819,0.05191,0.06495,0.07824,0.09179,0.1084,0.129,0.16,0.259
2395,Eur HI,ESP,Spain,"ZAFRA",13,2013,"1 station, background, suburban",measured data,7,2013,"-",converted from PM10,"PM10: >75%; PM2.5:NA","European Environment Agency, Air quality e-reporting database",0,1,ESP,OHI,N,2013,2013,Y,0.776917,5.5,1078.645,0.03214488,0.01580186,0.01129883,0.02800453,0.3618416,916.3472,0.2675288,-1,46.620045,ESP_N2013Y,0.01858,0.03819,0.05191,0.06495,0.07824,0.09179,0.1084,0.129,0.16,0.259
2396,Eur HI,ESP,Spain,"ZAMORA",16,2013,"1 station, traffic, urban",measured data,9,2013,"-",converted from PM10,"PM10: >75%; PM2.5:NA","European Environment Agency, Air quality e-reporting database",0,1,ESP,OHI,N,2013,2013,Y,0.776917,5.5,1078.645,0.03214488,0.01580186,0.01129883,0.02800453,0.3618416,916.3472,0.2675288,-1,46.620045,ESP_N2013Y,0.01858,0.03819,0.05191,0.06495,0.07824,0.09179,0.1084,0.129,0.16,0.259
2397,Eur HI,ESP,Spain,"ZARAGOZA",17,2013,"3 stations, traffic, suburban",measured data,10,2013,"1 station, traffic, suburban",measured data,"PM10: >75%; PM2.5:NA","European Environment Agency, Air quality e-reporting database",0,1,ESP,OHI,N,2013,2013,Y,0.776917,5.5,1078.645,0.03214488,0.01580186,0.01129883,0.02800453,0.3618416,916.3472,0.2675288,-1,46.620045,ESP_N2013Y,0.01858,0.03819,0.05191,0.06495,0.07824,0.09179,0.1084,0.129,0.16,0.259
2398,Eur HI,ESP,Spain,"ZARRA",9,2013,"1 station, background, rural",measured data,5,2013,"1 station, background, rural",measured data,"PM10: >75%; PM2.5:>75%","European Environment Agency, Air quality e-reporting database",0,1,ESP,OHI,N,2013,2013,Y,0.776917,5.5,1078.645,0.03214488,0.01580186,0.01129883,0.02800453,0.3618416,916.3472,0.2675288,-1,46.620045,ESP_N2013Y,0.01858,0.03819,0.05191,0.06495,0.07824,0.09179,0.1084,0.129,0.16,0.259
2399,Eur HI,ESP,Spain,"ZORITA DEL MAESTRAZGO",12,2013,"1 station, background, rural",measured data,6,2013,"1 station, background, rural",measured data,"PM10: >75%; PM2.5:>75%","European Environment Agency, Air quality e-reporting database",0,1,ESP,OHI,N,2013,2013,Y,0.776917,5.5,1078.645,0.03214488,0.01580186,0.01129883,0.02800453,0.3618416,916.3472,0.2675288,-1,46.620045,ESP_N2013Y,0.01858,0.03819,0.05191,0.06495,0.07824,0.09179,0.1084,0.129,0.16,0.259
2400,Sear,LKA,Sri Lanka,"Colombo",64,2011,"1 station, NA",measured data,36,2011,"-",converted from PM10,"PM10: NA; PM2.5:NA","Clean Air Asia, primary source: Central Environmental Authority",1,1,LKA,SAS,N,2013,,X,42.21893,5.5,239.2928,0.4766511,0.1475607,0.06171951,0.1960816,-1,-1,-1,-1,20.585,LKA_N2012X,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2401,Eur HI,SWE,Sweden,"Arlöv",25,2013,"-",converted from PM2.5,8,2013,"1 station, background, urban",measured data,"PM10: NA; PM2.5:>75%","European Environment Agency, Air quality e-reporting database",0,1,SWE,OHI,N,2013,2013,Y,9.105002,5.5,1570.204,0.007365999,0.005473567,0.004583299,0.006792766,0.2777352,1383.037,0.1597019,-1,9.600379,SWE_N2013Y,0.03171,0.05404,0.06602,0.07516,0.08315,0.09371,0.1071,0.1246,0.1484,0.2161
2402,Eur HI,SWE,Sweden,"Göteborg",19,2013,"3 stations, background, urban",measured data,6,2013,"1 station, background, urban",measured data,"PM10: >75%; PM2.5:>75%","European Environment Agency, Air quality e-reporting database",0,1,SWE,OHI,N,2013,2013,Y,9.105002,5.5,1570.204,0.007365999,0.005473567,0.004583299,0.006792766,0.2777352,1383.037,0.1597019,-1,9.600379,SWE_N2013Y,0.03171,0.05404,0.06602,0.07516,0.08315,0.09371,0.1071,0.1246,0.1484,0.2161
2403,Eur HI,SWE,Sweden,"HALMSTAD",17,2013,"1 station, traffic, urban",measured data,5,2013,"-",converted from PM10,"PM10: >75%; PM2.5:NA","European Environment Agency, Air quality e-reporting database",0,1,SWE,OHI,N,2013,2013,Y,9.105002,5.5,1570.204,0.007365999,0.005473567,0.004583299,0.006792766,0.2777352,1383.037,0.1597019,-1,9.600379,SWE_N2013Y,0.03171,0.05404,0.06602,0.07516,0.08315,0.09371,0.1071,0.1246,0.1484,0.2161
2404,Eur HI,SWE,Sweden,"KIRUNA",7,2013,"1 station, background, urban",measured data,2.27,2013,"-",converted from PM10,"PM10: >75%; PM2.5:NA","European Environment Agency, Air quality e-reporting database",0,1,SWE,OHI,N,2013,2013,Y,9.105002,5.5,1570.204,0.007365999,0.005473567,0.004583299,0.006792766,0.2777352,1383.037,0.1597019,-1,9.600379,SWE_N2013Y,0.03171,0.05404,0.06602,0.07516,0.08315,0.09371,0.1071,0.1246,0.1484,0.2161
2405,Eur HI,SWE,Sweden,"LINKOPING",23,2013,"1 station, traffic, urban",measured data,7,2013,"-",converted from PM10,"PM10: >75%; PM2.5:NA","European Environment Agency, Air quality e-reporting database",0,1,SWE,OHI,N,2013,2013,Y,9.105002,5.5,1570.204,0.007365999,0.005473567,0.004583299,0.006792766,0.2777352,1383.037,0.1597019,-1,9.600379,SWE_N2013Y,0.03171,0.05404,0.06602,0.07516,0.08315,0.09371,0.1071,0.1246,0.1484,0.2161
2406,Eur HI,SWE,Sweden,"Malmö",20,2013,"2 stations, background, urban",measured data,10,2013,"2 stations, background, urban",measured data,"PM10: >75%; PM2.5:>75%","European Environment Agency, Air quality e-reporting database",0,1,SWE,OHI,N,2013,2013,Y,9.105002,5.5,1570.204,0.007365999,0.005473567,0.004583299,0.006792766,0.2777352,1383.037,0.1597019,-1,9.600379,SWE_N2013Y,0.03171,0.05404,0.06602,0.07516,0.08315,0.09371,0.1071,0.1246,0.1484,0.2161
2407,Eur HI,SWE,Sweden,"Norrköping",21,2013,"1 station, traffic, urban",measured data,6,2013,"-",converted from PM10,"PM10: >75%; PM2.5:NA","European Environment Agency, Air quality e-reporting database",0,1,SWE,OHI,N,2013,2013,Y,9.105002,5.5,1570.204,0.007365999,0.005473567,0.004583299,0.006792766,0.2777352,1383.037,0.1597019,-1,9.600379,SWE_N2013Y,0.03171,0.05404,0.06602,0.07516,0.08315,0.09371,0.1071,0.1246,0.1484,0.2161
2408,Eur HI,SWE,Sweden,"SKELLEFTEA",18,2013,"1 station, traffic, urban",measured data,5,2013,"-",converted from PM10,"PM10: >75%; PM2.5:NA","European Environment Agency, Air quality e-reporting database",0,1,SWE,OHI,N,2013,2013,Y,9.105002,5.5,1570.204,0.007365999,0.005473567,0.004583299,0.006792766,0.2777352,1383.037,0.1597019,-1,9.600379,SWE_N2013Y,0.03171,0.05404,0.06602,0.07516,0.08315,0.09371,0.1071,0.1246,0.1484,0.2161
2409,Eur HI,SWE,Sweden,"Södertälje",29,2013,"1 station, traffic, urban",measured data,9,2013,"-",converted from PM10,"PM10: >75%; PM2.5:NA","European Environment Agency, Air quality e-reporting database",0,1,SWE,OHI,N,2013,2013,Y,9.105002,5.5,1570.204,0.007365999,0.005473567,0.004583299,0.006792766,0.2777352,1383.037,0.1597019,-1,9.600379,SWE_N2013Y,0.03171,0.05404,0.06602,0.07516,0.08315,0.09371,0.1071,0.1246,0.1484,0.2161
2410,Eur HI,SWE,Sweden,"SOLLENTUNA",20,2013,"1 station, traffic, suburban",measured data,6,2013,"-",converted from PM10,"PM10: >75%; PM2.5:NA","European Environment Agency, Air quality e-reporting database",0,1,SWE,OHI,N,2013,2013,Y,9.105002,5.5,1570.204,0.007365999,0.005473567,0.004583299,0.006792766,0.2777352,1383.037,0.1597019,-1,9.600379,SWE_N2013Y,0.03171,0.05404,0.06602,0.07516,0.08315,0.09371,0.1071,0.1246,0.1484,0.2161
2411,Eur HI,SWE,Sweden,"STOCKHOLM",26,2013,"6 stations, traffic, urban",measured data,6,2013,"4 stations, traffic, urban",measured data,"PM10: >75%; PM2.5:>75%","European Environment Agency, Air quality e-reporting database",0,1,SWE,OHI,N,2013,2013,Y,9.105002,5.5,1570.204,0.007365999,0.005473567,0.004583299,0.006792766,0.2777352,1383.037,0.1597019,-1,9.600379,SWE_N2013Y,0.03171,0.05404,0.06602,0.07516,0.08315,0.09371,0.1071,0.1246,0.1484,0.2161
2412,Eur HI,SWE,Sweden,"SUNDSVALL",22,2013,"2 stations, traffic, urban",measured data,7,2013,"-",converted from PM10,"PM10: >75%; PM2.5:NA","European Environment Agency, Air quality e-reporting database",0,1,SWE,OHI,N,2013,2013,Y,9.105002,5.5,1570.204,0.007365999,0.005473567,0.004583299,0.006792766,0.2777352,1383.037,0.1597019,-1,9.600379,SWE_N2013Y,0.03171,0.05404,0.06602,0.07516,0.08315,0.09371,0.1071,0.1246,0.1484,0.2161
2413,Eur HI,SWE,Sweden,"TRELLEBORG",17,2013,"1 station, background, urban",measured data,5,2013,"-",converted from PM10,"PM10: <75 % but annually representative; PM2.5:NA","European Environment Agency, Air quality e-reporting database",0,1,SWE,OHI,N,2013,2013,Y,9.105002,5.5,1570.204,0.007365999,0.005473567,0.004583299,0.006792766,0.2777352,1383.037,0.1597019,-1,9.600379,SWE_N2013Y,0.03171,0.05404,0.06602,0.07516,0.08315,0.09371,0.1071,0.1246,0.1484,0.2161
2414,Eur HI,SWE,Sweden,"Umeå",14,2013,"-",converted from PM2.5,4,2013,"1 station, background, urban",measured data,"PM10: NA; PM2.5:>75%","European Environment Agency, Air quality e-reporting database",0,1,SWE,OHI,N,2013,2013,Y,9.105002,5.5,1570.204,0.007365999,0.005473567,0.004583299,0.006792766,0.2777352,1383.037,0.1597019,-1,9.600379,SWE_N2013Y,0.03171,0.05404,0.06602,0.07516,0.08315,0.09371,0.1071,0.1246,0.1484,0.2161
2415,Eur HI,SWE,Sweden,"UMEE",22,2013,"1 station, traffic, urban",measured data,7,2013,"-",converted from PM10,"PM10: >75%; PM2.5:NA","European Environment Agency, Air quality e-reporting database",0,1,SWE,OHI,N,2013,2013,Y,9.105002,5.5,1570.204,0.007365999,0.005473567,0.004583299,0.006792766,0.2777352,1383.037,0.1597019,-1,9.600379,SWE_N2013Y,0.03171,0.05404,0.06602,0.07516,0.08315,0.09371,0.1071,0.1246,0.1484,0.2161
2416,Eur HI,SWE,Sweden,"UPPSALA",24,2013,"1 station, traffic, urban",measured data,4,2013,"1 station, traffic, urban",measured data,"PM10: >75%; PM2.5:>75%","European Environment Agency, Air quality e-reporting database",0,1,SWE,OHI,N,2013,2013,Y,9.105002,5.5,1570.204,0.007365999,0.005473567,0.004583299,0.006792766,0.2777352,1383.037,0.1597019,-1,9.600379,SWE_N2013Y,0.03171,0.05404,0.06602,0.07516,0.08315,0.09371,0.1071,0.1246,0.1484,0.2161
2417,Eur HI,SWE,Sweden,"Västerås",23,2013,"1 station, traffic, urban",measured data,7,2013,"-",converted from PM10,"PM10: >75%; PM2.5:NA","European Environment Agency, Air quality e-reporting database",0,1,SWE,OHI,N,2013,2013,Y,9.105002,5.5,1570.204,0.007365999,0.005473567,0.004583299,0.006792766,0.2777352,1383.037,0.1597019,-1,9.600379,SWE_N2013Y,0.03171,0.05404,0.06602,0.07516,0.08315,0.09371,0.1071,0.1246,0.1484,0.2161
2418,Eur HI,SWE,Sweden,"Växjö",15,2013,"1 station, traffic, urban",measured data,5,2013,"-",converted from PM10,"PM10: >75%; PM2.5:NA","European Environment Agency, Air quality e-reporting database",0,1,SWE,OHI,N,2013,2013,Y,9.105002,5.5,1570.204,0.007365999,0.005473567,0.004583299,0.006792766,0.2777352,1383.037,0.1597019,-1,9.600379,SWE_N2013Y,0.03171,0.05404,0.06602,0.07516,0.08315,0.09371,0.1071,0.1246,0.1484,0.2161
2419,Eur HI,SWE,Sweden,"YSTAD",15,2013,"1 station, background, urban",measured data,5,2013,"-",converted from PM10,"PM10: >75%; PM2.5:NA","European Environment Agency, Air quality e-reporting database",0,1,SWE,OHI,N,2013,2013,Y,9.105002,5.5,1570.204,0.007365999,0.005473567,0.004583299,0.006792766,0.2777352,1383.037,0.1597019,-1,9.600379,SWE_N2013Y,0.03171,0.05404,0.06602,0.07516,0.08315,0.09371,0.1071,0.1246,0.1484,0.2161
2420,Eur HI,CHE,Switzerland,"BASEL",20,2013,"3 stations, background, suburban",measured data,14,2013,"-",converted from PM10,"PM10: >75%; PM2.5:NA","European Environment Agency, Air quality e-reporting database",0,1,CHE,OHI,N,2013,2013,Y,1.613419,5.5,2005.994,0,0,0,0,0.3246065,1668.294,0.1757598,-1,8.089346,CHE_N2013Y,0.03285,0.0466,0.05715,0.0669,0.07702,0.0892,0.1033,0.1222,0.1499,0.2549
