ID WHO city,Region,iso3,Country,City/Town,"PM10 Annual mean, ug/m3",Year,Number and type of monitoring stations (PM10),note on converted PM10,"PM2.5 Annual mean, ug/m3",Year,Number and type of monitoring stations (PM2.5),note on converted PM2.5,Temporal coverage,for air quality
2734,Amr HI,USA,United States of America,"Grants Pass, OR",14,2014,-,converted from PM2.5,7,2014,"1 station, NA",measured data,PM10: NA; PM2.5:<75%,Environmental Protection Agency (EPA)
2735,Amr HI,USA,United States of America,"Greeley, CO",14,2014,-,converted from PM2.5,8,2014,"2 stations, NA",measured data,PM10: NA; PM2.5:<75%,Environmental Protection Agency (EPA)
2736,Amr HI,USA,United States of America,"Green Bay, WI",17,2014,-,converted from PM2.5,9,2014,"1 station, NA",measured data,PM10: NA; PM2.5:<75%,Environmental Protection Agency (EPA)
2737,Amr HI,USA,United States of America,"Greensboro-High Point, NC",15,2014,-,converted from PM2.5,8,2014,"2 stations, NA",measured data,PM10: NA; PM2.5:<75%,Environmental Protection Agency (EPA)
2738,Amr HI,USA,United States of America,"Greenville, NC",14,2014,-,converted from PM2.5,8,2014,"1 station, NA",measured data,PM10: NA; PM2.5:<75%,Environmental Protection Agency (EPA)
2739,Amr HI,USA,United States of America,"Greenville-Mauldin-Easley, SC",17,2014,-,converted from PM2.5,9,2014,"1 station, NA",measured data,PM10: NA; PM2.5:<75%,Environmental Protection Agency (EPA)
2740,Amr HI,USA,United States of America,"Gulfport-Biloxi, MS",17,2014,-,converted from PM2.5,9,2014,"2 stations, NA",measured data,PM10: NA; PM2.5:<75%,Environmental Protection Agency (EPA)
2741,Amr HI,USA,United States of America,"Hagerstown-Martinsburg, MD-WV",18,2014,-,converted from PM2.5,10,2014,"2 stations, NA",measured data,PM10: NA; PM2.5:<75%,Environmental Protection Agency (EPA)
2742,Amr HI,USA,United States of America,"Hamilton,Ravalli,MT",14,2014,-,converted from PM2.5,8,2014,"1 station, NA",measured data,PM10: NA; PM2.5:<75%,Environmental Protection Agency (EPA)
2743,Amr HI,USA,United States of America,"Hammond, LA",15,2014,-,converted from PM2.5,8,2014,"1 station, NA",measured data,PM10: NA; PM2.5:<75%,Environmental Protection Agency (EPA)
2744,Amr HI,USA,United States of America,"Hanford-Corcoran, CA",30,2014,-,converted from PM2.5,16,2014,"2 stations, NA",measured data,PM10: NA; PM2.5:<75%,Environmental Protection Agency (EPA)
2745,Amr HI,USA,United States of America,"Harriman, TN",17,2014,-,converted from PM2.5,9,2014,"1 station, NA",measured data,PM10: NA; PM2.5:<75%,Environmental Protection Agency (EPA)
2746,Amr HI,USA,United States of America,"Harrisburg-Carlisle, PA",18,2014,-,converted from PM2.5,10,2014,"1 station, NA",measured data,PM10: NA; PM2.5:<75%,Environmental Protection Agency (EPA)
2747,Amr HI,USA,United States of America,"Harrisonburg, VA",16,2014,-,converted from PM2.5,9,2014,"1 station, NA",measured data,PM10: NA; PM2.5:<75%,Environmental Protection Agency (EPA)
2748,Amr HI,USA,United States of America,"Hartford-West Hartford-East Hartford, CT",14,2014,-,converted from PM2.5,8,2014,"2 stations, NA",measured data,PM10: NA; PM2.5:<75%,Environmental Protection Agency (EPA)
2749,Amr HI,USA,United States of America,"Hattiesburg, MS",19,2014,-,converted from PM2.5,10,2014,"1 station, NA",measured data,PM10: NA; PM2.5:<75%,Environmental Protection Agency (EPA)
2750,Amr HI,USA,United States of America,"Hazard,Perry,KY",16,2014,-,converted from PM2.5,8,2014,"1 station, NA",measured data,PM10: NA; PM2.5:<75%,Environmental Protection Agency (EPA)
2751,Amr HI,USA,United States of America,"Helena, MT",10,2014,-,converted from PM2.5,5,2014,"2 stations, NA",measured data,PM10: NA; PM2.5:<75%,Environmental Protection Agency (EPA)
2752,Amr HI,USA,United States of America,"Hickory-Lenoir-Morganton, NC",17,2014,-,converted from PM2.5,9,2014,"1 station, NA",measured data,PM10: NA; PM2.5:<75%,Environmental Protection Agency (EPA)
2753,Amr HI,USA,United States of America,"Hilo, HI",14,2014,-,converted from PM2.5,8,2014,"4 stations, NA",measured data,PM10: NA; PM2.5:<75%,Environmental Protection Agency (EPA)
2754,Amr HI,USA,United States of America,"Honolulu, HI",8,2014,-,converted from PM2.5,4,2014,"3 stations, NA",measured data,PM10: NA; PM2.5:<75%,Environmental Protection Agency (EPA)
2755,Amr HI,USA,United States of America,"Hot Springs, AR",17,2014,-,converted from PM2.5,9,2014,"1 station, NA",measured data,PM10: NA; PM2.5:<75%,Environmental Protection Agency (EPA)
2756,Amr HI,USA,United States of America,"Houma-Bayou Cane-Thibodaux, LA",14,2014,-,converted from PM2.5,8,2014,"1 station, NA",measured data,PM10: NA; PM2.5:<75%,Environmental Protection Agency (EPA)
2757,Amr HI,USA,United States of America,"Houston-Sugar Land-Baytown, TX",19,2014,-,converted from PM2.5,10,2014,"5 stations, NA",measured data,PM10: NA; PM2.5:<75%,Environmental Protection Agency (EPA)
2758,Amr HI,USA,United States of America,"Huntington-Ashland, WV-KY-OH",16,2014,-,converted from PM2.5,9,2014,"3 stations, NA",measured data,PM10: NA; PM2.5:<75%,Environmental Protection Agency (EPA)
2759,Amr HI,USA,United States of America,"Huntsville, AL",17,2014,-,converted from PM2.5,9,2014,"1 station, NA",measured data,PM10: NA; PM2.5:<75%,Environmental Protection Agency (EPA)
2760,Amr HI,USA,United States of America,"Indianapolis-Carmel, IN",21,2014,-,converted from PM2.5,12,2014,"5 stations, NA",measured data,PM10: NA; PM2.5:<75%,Environmental Protection Agency (EPA)
2761,Amr HI,USA,United States of America,"Jackson, MS",18,2014,-,converted from PM2.5,10,2014,"2 stations, NA",measured data,PM10: NA; PM2.5:<75%,Environmental Protection Agency (EPA)
2762,Amr HI,USA,United States of America,"Jackson, TN",15,2014,-,converted from PM2.5,8,2014,"1 station, NA",measured data,PM10: NA; PM2.5:<75%,Environmental Protection Agency (EPA)
2763,Amr HI,USA,United States of America,"Jacksonville, FL",15,2014,-,converted from PM2.5,8,2014,"2 stations, NA",measured data,PM10: NA; PM2.5:<75%,Environmental Protection Agency (EPA)
2764,Amr HI,USA,United States of America,"Jamestown-Dunkirk-Fredonia, NY",15,2014,-,converted from PM2.5,8,2014,"1 station, NA",measured data,PM10: NA; PM2.5:<75%,Environmental Protection Agency (EPA)
2765,Amr HI,USA,United States of America,"Jamesville,Martin,NC",14,2014,-,converted from PM2.5,7,2014,"1 station, NA",measured data,PM10: NA; PM2.5:<75%,Environmental Protection Agency (EPA)
2766,Amr HI,USA,United States of America,"Jasper, IN",21,2014,-,converted from PM2.5,11,2014,"1 station, NA",measured data,PM10: NA; PM2.5:<75%,Environmental Protection Agency (EPA)
2767,Amr HI,USA,United States of America,"Johnstown, PA",21,2014,-,converted from PM2.5,11,2014,"1 station, NA",measured data,PM10: NA; PM2.5:<75%,Environmental Protection Agency (EPA)
2768,Amr HI,USA,United States of America,"Juneau, AK",14,2014,-,converted from PM2.5,8,2014,"1 station, NA",measured data,PM10: NA; PM2.5:<75%,Environmental Protection Agency (EPA)
2769,Amr HI,USA,United States of America,"Kalamazoo-Portage, MI",18,2014,-,converted from PM2.5,10,2014,"1 station, NA",measured data,PM10: NA; PM2.5:<75%,Environmental Protection Agency (EPA)
2770,Amr HI,USA,United States of America,"Kalispell, MT",15,2014,-,converted from PM2.5,8,2014,"1 station, NA",measured data,PM10: NA; PM2.5:<75%,Environmental Protection Agency (EPA)
2771,Amr HI,USA,United States of America,"Kansas City, MO-KS",16,2014,-,converted from PM2.5,9,2014,"4 stations, NA",measured data,PM10: NA; PM2.5:<75%,Environmental Protection Agency (EPA)
2772,Amr HI,USA,United States of America,"Kapaa, HI",8,2014,-,converted from PM2.5,4,2014,"1 station, NA",measured data,PM10: NA; PM2.5:<75%,Environmental Protection Agency (EPA)
2773,Amr HI,USA,United States of America,"Keene, NH",17,2014,-,converted from PM2.5,9,2014,"1 station, NA",measured data,PM10: NA; PM2.5:<75%,Environmental Protection Agency (EPA)
2774,Amr HI,USA,United States of America,"Kenansville,Duplin,NC",14,2014,-,converted from PM2.5,8,2014,"1 station, NA",measured data,PM10: NA; PM2.5:<75%,Environmental Protection Agency (EPA)
2775,Amr HI,USA,United States of America,"Kingsport-Bristol-Bristol, TN-VA",16,2014,-,converted from PM2.5,9,2014,"1 station, NA",measured data,PM10: NA; PM2.5:<75%,Environmental Protection Agency (EPA)
2776,Amr HI,USA,United States of America,"Klamath Falls, OR",16,2014,-,converted from PM2.5,9,2014,"1 station, NA",measured data,PM10: NA; PM2.5:<75%,Environmental Protection Agency (EPA)
2777,Amr HI,USA,United States of America,"Knoxville, TN",18,2014,-,converted from PM2.5,10,2014,"6 stations, NA",measured data,PM10: NA; PM2.5:<75%,Environmental Protection Agency (EPA)
2778,Amr HI,USA,United States of America,"La Crosse, WI-MN",15,2014,-,converted from PM2.5,8,2014,"1 station, NA",measured data,PM10: NA; PM2.5:<75%,Environmental Protection Agency (EPA)
2779,Amr HI,USA,United States of America,"Laconia, NH",8,2014,-,converted from PM2.5,5,2014,"1 station, NA",measured data,PM10: NA; PM2.5:<75%,Environmental Protection Agency (EPA)
2780,Amr HI,USA,United States of America,"Lafayette, IN",20,2014,-,converted from PM2.5,11,2014,"1 station, NA",measured data,PM10: NA; PM2.5:<75%,Environmental Protection Agency (EPA)
2781,Amr HI,USA,United States of America,"Lafayette, LA",15,2014,-,converted from PM2.5,8,2014,"1 station, NA",measured data,PM10: NA; PM2.5:<75%,Environmental Protection Agency (EPA)
2782,Amr HI,USA,United States of America,"Lake Charles, LA",13,2014,-,converted from PM2.5,7,2014,"2 stations, NA",measured data,PM10: NA; PM2.5:<75%,Environmental Protection Agency (EPA)
2783,Amr HI,USA,United States of America,"Lakeland, FL",13,2014,-,converted from PM2.5,7,2014,"1 station, NA",measured data,PM10: NA; PM2.5:<75%,Environmental Protection Agency (EPA)
2784,Amr HI,USA,United States of America,"Lakeview,Lake,OR",16,2014,-,converted from PM2.5,9,2014,"1 station, NA",measured data,PM10: NA; PM2.5:<75%,Environmental Protection Agency (EPA)
2785,Amr HI,USA,United States of America,"Lancaster, PA",25,2014,-,converted from PM2.5,13,2014,"2 stations, NA",measured data,PM10: NA; PM2.5:<75%,Environmental Protection Agency (EPA)
2786,Amr HI,USA,United States of America,"Lansing-East Lansing, MI",17,2014,-,converted from PM2.5,9,2014,"1 station, NA",measured data,PM10: NA; PM2.5:<75%,Environmental Protection Agency (EPA)
2787,Amr HI,USA,United States of America,"Las Vegas-Paradise, NV",14,2014,-,converted from PM2.5,8,2014,"5 stations, NA",measured data,PM10: NA; PM2.5:<75%,Environmental Protection Agency (EPA)
2788,Amr HI,USA,United States of America,"Lawrenceburg, TN",15,2014,-,converted from PM2.5,8,2014,"1 station, NA",measured data,PM10: NA; PM2.5:<75%,Environmental Protection Agency (EPA)
2789,Amr HI,USA,United States of America,"Lawton, OK",15,2014,-,converted from PM2.5,8,2014,"1 station, NA",measured data,PM10: NA; PM2.5:<75%,Environmental Protection Agency (EPA)
2790,Amr HI,USA,United States of America,"Lebanon, NH-VT",12,2014,-,converted from PM2.5,6,2014,"1 station, NA",measured data,PM10: NA; PM2.5:<75%,Environmental Protection Agency (EPA)
2791,Amr HI,USA,United States of America,"Lebanon, PA",23,2014,-,converted from PM2.5,13,2014,"1 station, NA",measured data,PM10: NA; PM2.5:<75%,Environmental Protection Agency (EPA)
2792,Amr HI,USA,United States of America,"Lewiston-Auburn, ME",14,2014,-,converted from PM2.5,8,2014,"1 station, NA",measured data,PM10: NA; PM2.5:<75%,Environmental Protection Agency (EPA)
2793,Amr HI,USA,United States of America,"Lexington-Fayette, KY",17,2014,-,converted from PM2.5,9,2014,"1 station, NA",measured data,PM10: NA; PM2.5:<75%,Environmental Protection Agency (EPA)
2794,Amr HI,USA,United States of America,"Libby,Lincoln,MT",17,2014,-,converted from PM2.5,9,2014,"1 station, NA",measured data,PM10: NA; PM2.5:<75%,Environmental Protection Agency (EPA)
2795,Amr HI,USA,United States of America,"Lincoln, NE",14,2014,-,converted from PM2.5,8,2014,"1 station, NA",measured data,PM10: NA; PM2.5:<75%,Environmental Protection Agency (EPA)
2796,Amr HI,USA,United States of America,"Little Rock-North Little Rock-Conway, AR",19,2014,-,converted from PM2.5,10,2014,"3 stations, NA",measured data,PM10: NA; PM2.5:<75%,Environmental Protection Agency (EPA)
2797,Amr HI,USA,United States of America,"Logan, UT-ID",12,2014,-,converted from PM2.5,6,2014,"2 stations, NA",measured data,PM10: NA; PM2.5:<75%,Environmental Protection Agency (EPA)
2798,Amr HI,USA,United States of America,"Los Angeles-Long Beach-Santa Ana, CA",20,2014,-,converted from PM2.5,11,2014,"9 stations, NA",measured data,PM10: NA; PM2.5:<75%,Environmental Protection Agency (EPA)
2799,Amr HI,USA,United States of America,"Louisville/Jefferson County, KY-IN",21,2014,-,converted from PM2.5,11,2014,"6 stations, NA",measured data,PM10: NA; PM2.5:<75%,Environmental Protection Agency (EPA)
2800,Amr HI,USA,United States of America,"Lumberton, NC",16,2014,-,converted from PM2.5,9,2014,"1 station, NA",measured data,PM10: NA; PM2.5:<75%,Environmental Protection Agency (EPA)
2801,Amr HI,USA,United States of America,"Lynchburg, VA",14,2014,-,converted from PM2.5,8,2014,"1 station, NA",measured data,PM10: NA; PM2.5:<75%,Environmental Protection Agency (EPA)
2802,Amr HI,USA,United States of America,"Macon, GA",19,2014,-,converted from PM2.5,10,2014,"2 stations, NA",measured data,PM10: NA; PM2.5:<75%,Environmental Protection Agency (EPA)
2803,Amr HI,USA,United States of America,"Madera, CA",26,2014,-,converted from PM2.5,14,2014,"1 station, NA",measured data,PM10: NA; PM2.5:<75%,Environmental Protection Agency (EPA)
2804,Amr HI,USA,United States of America,"Madison, WI",17,2014,-,converted from PM2.5,9,2014,"2 stations, NA",measured data,PM10: NA; PM2.5:<75%,Environmental Protection Agency (EPA)
2805,Amr HI,USA,United States of America,"Manchester-Nashua, NH",11,2014,-,converted from PM2.5,6,2014,"2 stations, NA",measured data,PM10: NA; PM2.5:<75%,Environmental Protection Agency (EPA)
2806,Amr HI,USA,United States of America,"Manistee,Manistee,MI",11,2014,-,converted from PM2.5,6,2014,"1 station, NA",measured data,PM10: NA; PM2.5:<75%,Environmental Protection Agency (EPA)
2807,Amr HI,USA,United States of America,"Marshall, MN",11,2014,-,converted from PM2.5,6,2014,"1 station, NA",measured data,PM10: NA; PM2.5:<75%,Environmental Protection Agency (EPA)
2808,Amr HI,USA,United States of America,"Marshall, TX",16,2014,-,converted from PM2.5,9,2014,"1 station, NA",measured data,PM10: NA; PM2.5:<75%,Environmental Protection Agency (EPA)
2809,Amr HI,USA,United States of America,"McAlester, OK",17,2014,-,converted from PM2.5,9,2014,"1 station, NA",measured data,PM10: NA; PM2.5:<75%,Environmental Protection Agency (EPA)
2810,Amr HI,USA,United States of America,"McAllen-Edinburg-Mission, TX",18,2014,-,converted from PM2.5,10,2014,"1 station, NA",measured data,PM10: NA; PM2.5:<75%,Environmental Protection Agency (EPA)
2811,Amr HI,USA,United States of America,"Medford, OR",17,2014,-,converted from PM2.5,9,2014,"1 station, NA",measured data,PM10: NA; PM2.5:<75%,Environmental Protection Agency (EPA)
2812,Amr HI,USA,United States of America,"Memphis, TN-MS-AR",17,2014,-,converted from PM2.5,9,2014,"4 stations, NA",measured data,PM10: NA; PM2.5:<75%,Environmental Protection Agency (EPA)
2813,Amr HI,USA,United States of America,"Mena,Polk,AR",17,2014,-,converted from PM2.5,9,2014,"1 station, NA",measured data,PM10: NA; PM2.5:<75%,Environmental Protection Agency (EPA)
2814,Amr HI,USA,United States of America,"Merced, CA",20,2014,-,converted from PM2.5,11,2014,"2 stations, NA",measured data,PM10: NA; PM2.5:<75%,Environmental Protection Agency (EPA)
2815,Amr HI,USA,United States of America,"Miami-Fort Lauderdale-Pompano Beach, FL",11,2014,-,converted from PM2.5,6,2014,"4 stations, NA",measured data,PM10: NA; PM2.5:<75%,Environmental Protection Agency (EPA)
2816,Amr HI,USA,United States of America,"Michigan City-La Porte, IN",18,2014,-,converted from PM2.5,10,2014,"1 station, NA",measured data,PM10: NA; PM2.5:<75%,Environmental Protection Agency (EPA)
2817,Amr HI,USA,United States of America,"Middlesborough, KY",17,2014,-,converted from PM2.5,9,2014,"1 station, NA",measured data,PM10: NA; PM2.5:<75%,Environmental Protection Agency (EPA)
2818,Amr HI,USA,United States of America,"Milwaukee-Waukesha-West Allis, WI",18,2014,-,converted from PM2.5,10,2014,"5 stations, NA",measured data,PM10: NA; PM2.5:<75%,Environmental Protection Agency (EPA)
2819,Amr HI,USA,United States of America,"Minneapolis-St. Paul-Bloomington, MN-WI",14,2014,-,converted from PM2.5,8,2014,"12 stations, NA",measured data,PM10: NA; PM2.5:<75%,Environmental Protection Agency (EPA)
2820,Amr HI,USA,United States of America,"Missoula, MT",15,2014,-,converted from PM2.5,8,2014,"2 stations, NA",measured data,PM10: NA; PM2.5:<75%,Environmental Protection Agency (EPA)
2821,Amr HI,USA,United States of America,"Mobile, AL",17,2014,-,converted from PM2.5,9,2014,"1 station, NA",measured data,PM10: NA; PM2.5:<75%,Environmental Protection Agency (EPA)
2822,Amr HI,USA,United States of America,"Modesto, CA",22,2014,-,converted from PM2.5,12,2014,"2 stations, NA",measured data,PM10: NA; PM2.5:<75%,Environmental Protection Agency (EPA)
2823,Amr HI,USA,United States of America,"Montgomery, AL",17,2014,-,converted from PM2.5,9,2014,"1 station, NA",measured data,PM10: NA; PM2.5:<75%,Environmental Protection Agency (EPA)
2824,Amr HI,USA,United States of America,"Morgantown, WV",16,2014,-,converted from PM2.5,9,2014,"1 station, NA",measured data,PM10: NA; PM2.5:<75%,Environmental Protection Agency (EPA)
2825,Amr HI,USA,United States of America,"Mount Vernon-Anacortes, WA",11,2014,-,converted from PM2.5,6,2014,"1 station, NA",measured data,PM10: NA; PM2.5:<75%,Environmental Protection Agency (EPA)
2826,Amr HI,USA,United States of America,"Muncie, IN",19,2014,-,converted from PM2.5,10,2014,"1 station, NA",measured data,PM10: NA; PM2.5:<75%,Environmental Protection Agency (EPA)
2827,Amr HI,USA,United States of America,"Muscatine, IA",19,2014,-,converted from PM2.5,10,2014,"4 stations, NA",measured data,PM10: NA; PM2.5:<75%,Environmental Protection Agency (EPA)
