system:index,OBJECTID,Shape_Area,Shape_Leng,count,nbhd_code
0000078883ce2d9d2006,2015,0.001460081,0.270150323,18,tokyo_010
0000e4929dacce3d2aad,2018,0.001504177,0.2231953,19,tokyo_013
0000be91edfe86a6af7e,2006,0.001145909,0.159741341,12,tokyo_001
0000c9774fe0f4ce942d,2010,0.001124168,0.202423851,15,tokyo_005
00006f81c0be205aec83,2009,0.001814854,0.286218583,25,tokyo_004
0000ef4ef2055b7abd40,2021,0.001296301,0.255113876,14,tokyo_016
00003bc0e10c7903162e,2019,0.001553163,0.279366749,20,tokyo_014
000099ca6ad20b0b1a51,2022,0.002053994,0.321407904,25,tokyo_017
00005071fd7f2142f2c5,2023,0.001011875,0.20029601,13,tokyo_018
00007713f680e98fc4d4,2024,0.003211792,0.319804338,39,tokyo_019
00002e561e6c48098e78,2025,0.004791067,0.432280371,61,tokyo_020
0000253c1e106c174f2c,2020,0.003391257,0.318179655,40,tokyo_015
000019c4bda675323500,2017,0.005777028,0.504650357,73,tokyo_012
00009efe9efe816d50cd,1623,5.98E-04,0.131113287,4,melbourne_83
00009add6c1b47390986,1624,5.57E-04,0.099862632,1,melbourne_84
000093db3ba64be07a4d,1625,3.28E-04,0.077066032,2,melbourne_85
0000abe4e7936468ce04,1621,5.45E-04,0.10747975,3,melbourne_81
00006b4c35f3206dcd69,1622,9.32E-04,0.151829707,5,melbourne_82
000047da583d4a1c5bf4,1596,6.55E-04,0.165091474,8,melbourne_56
000069ec734fd6a526b7,1594,0.001647784,0.2163593,16,melbourne_54
0000db0faa5105de5d98,1597,4.88E-04,0.102433642,6,melbourne_57
00008c5675061500e91a,1593,8.97E-04,0.150810624,9,melbourne_53
0000af53c2c7cde4a085,1598,8.81E-04,0.141451429,11,melbourne_58
0000fed7ea3d1ffe4c21,1601,6.35E-04,0.126681053,8,melbourne_61
0000db37682c197d19f3,1600,7.18E-04,0.114853196,9,melbourne_60
0000e416126f3b5347f8,1603,4.36E-04,0.103781331,6,melbourne_63
0000f5274f22f877ee82,1599,3.68E-04,0.086202387,5,melbourne_59
00003b7a2c582c23c5eb,1582,2.90E-04,0.086623361,3,melbourne_42
000074663b26e7cab450,1586,5.84E-04,0.144583113,9,melbourne_46
00006a801fe5e353b40b,1602,5.16E-04,0.11353418,6,melbourne_62
0000fcef633e36ac25e6,1585,7.46E-04,0.13662526,7,melbourne_45
00004a4b8d24f5ca3ab0,1604,3.41E-04,0.079499412,5,melbourne_64
0000baa31b34d79fd70b,1583,5.71E-04,0.12259579,9,melbourne_43
00007d0e8903e6578d56,1584,9.05E-04,0.141002852,9,melbourne_44
00009f706fd2ca4baf89,1591,5.84E-04,0.130579425,7,melbourne_51
0000b21ad5bdd712324a,1589,0.001077606,0.237668977,15,melbourne_49
00000e8522c8ae52476f,1590,4.11E-04,0.11483471,5,melbourne_50
000040687261180d0981,1588,3.91E-04,0.089892172,5,melbourne_48
0000b587896840d07427,1633,7.75E-04,0.150567447,8,melbourne_93
00004cfa7f0249fc6bf8,1632,6.30E-04,0.132679036,7,melbourne_92
0000910d99d7d930681f,1571,2.23E-04,0.06220896,3,melbourne_31
0000820f1d51bbaa53cb,1574,4.43E-04,0.091183609,6,melbourne_34
000060f7de83598fd440,1587,5.80E-04,0.117209685,7,melbourne_47
000033d3d66d2387f8d2,1580,6.36E-04,0.124234496,8,melbourne_40
000024f189caf124b1de,1575,1.78E-04,0.092990119,2,melbourne_35
0000cf91da2cd7502294,1573,2.58E-04,0.075441423,2,melbourne_33
0000b61fe30e4a297687,1555,2.97E-04,0.081954251,3,melbourne_15
0000ac5208f095f4a39a,1562,3.15E-04,0.119583503,6,melbourne_22
0000960944ddc514b904,1561,1.54E-04,0.065101696,2,melbourne_21
0000cf466f80119dcc8d,1564,4.79E-04,0.108272016,6,melbourne_24
0000ca91346b0dd9af8c,1568,2.55E-04,0.089287876,2,melbourne_28
0000b9283733837e766a,1558,2.42E-04,0.068818465,2,melbourne_18
000085370446dff33403,1578,1.41E-04,0.048973664,2,melbourne_38
0000ca3f4e111c00856c,1553,1.86E-04,0.062571023,3,melbourne_13
000015d8bf07ff1ff762,1560,4.14E-04,0.092812833,6,melbourne_20
0000ae63b09c3364c0b6,1577,1.30E-04,0.046612807,2,melbourne_37
0000da9dc84b812e28db,1581,5.33E-04,0.204316922,4,melbourne_41
00003102088665525df0,1579,2.56E-04,0.069676388,3,melbourne_39
00004a9640b514b2ba84,1576,2.36E-04,0.06179791,2,melbourne_36
0000e722034f5dd25acc,1541,5.26E-04,0.097469276,5,melbourne_1
0000e017ca08a0186df1,1542,2.22E-04,0.075170323,4,melbourne_2
000048f81594b6d1c646,1547,6.28E-04,0.124376918,7,melbourne_7
0000b4805e092fad0262,1546,2.95E-04,0.083233099,4,melbourne_6
00000638dcf9833b14a5,1548,5.11E-04,0.133308893,7,melbourne_8
0000d316918f0910692a,1544,7.09E-04,0.120194235,9,melbourne_4
00009b1ab9ecff849412,1592,6.82E-04,0.17262891,7,melbourne_52
0000f0b62b1a15e35bfb,1595,6.07E-04,0.128284805,8,melbourne_55
0000361823c3d64830a6,1545,3.06E-04,0.087208156,2,melbourne_5
000076d1de812a292bab,1550,8.63E-04,0.169498693,10,melbourne_10
000052ff2ecd6e1f8cee,1552,4.45E-04,0.114523475,7,melbourne_12
00002751cfcc03957c6f,1549,3.92E-04,0.122369495,4,melbourne_9
00000290f42c4044e1ac,1543,3.25E-04,0.115533347,5,melbourne_3
0000ce9ef6bbd0ece49b,1551,1.62E-04,0.068905672,2,melbourne_11
00006209b23392bb67d2,1557,2.20E-04,0.070192769,2,melbourne_17
000045f19ef5455bd09e,1556,1.75E-04,0.053918891,2,melbourne_16
00005dbe48d20e035eea,1563,6.34E-04,0.116792027,7,melbourne_23
00008acae1888d4eafe8,1559,3.32E-04,0.080468867,4,melbourne_19
0000d85a8dc4b8542ced,1554,2.50E-04,0.069488542,3,melbourne_14
0000cfe9f4daa143d6fa,1567,7.03E-04,0.15993043,9,melbourne_27
00007b4eb61ab33a07b7,1566,2.85E-04,0.111623347,4,melbourne_26
0000d1078c4545753f55,1569,3.99E-04,0.099521217,2,melbourne_29
0000bbb5f558d1435298,1572,2.97E-04,0.076439783,4,melbourne_32
00006a70e48766d6b03a,1570,2.47E-04,0.081549744,1,melbourne_30
00000f2d2ac1d6a10b0d,1613,6.57E-04,0.131347924,10,melbourne_73
0000fda6544466ac64ce,1615,2.93E-04,0.071956674,3,melbourne_75
0000f58c363f16dbe29e,1565,2.62E-04,0.07260327,1,melbourne_25
0000c90dfb908c9cbb84,1606,8.40E-04,0.13427646,1,melbourne_66
000063ea53c28da84d83,1614,4.86E-04,0.086409907,5,melbourne_74
0000684d6bb20a32b853,1607,5.75E-04,0.116817685,6,melbourne_67
000018cb891df714b33d,1618,3.01E-04,0.099713029,4,melbourne_78
0000b1fc659b447f5547,1611,6.38E-04,0.100319311,8,melbourne_71
0000ed42db92efe1d8cc,1620,4.70E-04,0.093220137,5,melbourne_80
000063b8963ae4664619,1629,0.001199311,0.210576019,15,melbourne_89
0000fb6de828c8741b8a,1612,3.90E-04,0.086139598,6,melbourne_72
000064f8b1a26c9bc2d1,1617,2.58E-04,0.072201288,4,melbourne_77
0000a8f4281fb87e365d,1616,2.06E-04,0.061465087,2,melbourne_76
0000ac4b086e51e6efbc,1619,4.71E-04,0.093231584,6,melbourne_79
0000159baa68a257f31a,1626,8.96E-04,0.155957244,10,melbourne_86
000073fe5a19bd6f608f,1608,5.45E-04,0.111949642,4,melbourne_68
00004e39531055a1d1ef,1605,6.12E-04,0.111205257,1,melbourne_65
00000fb2061243da1e3f,1628,4.56E-04,0.127341371,5,melbourne_88
000023154980ad5154c7,1631,8.17E-04,0.126854688,8,melbourne_91
000056e188e5ace442a6,1630,3.15E-04,0.078474091,5,melbourne_90
0000b7c932694aaca8a0,1627,5.23E-04,0.124604544,0,melbourne_87
00001506574e75d27d6a,1610,6.59E-04,0.162121959,1,melbourne_70
0000c7b5d318dddd45a4,1609,5.83E-04,0.131847009,2,melbourne_69
0000651fe97e23930b5f,1517,0.009593038,0.56692215,92,losangeles_001
00001399cad1197f2049,1519,0.007535703,0.473098828,61,losangeles_002
0000dd3e2e958403ee17,1503,0.002627293,0.289500177,32,losangeles_006
0000b90a5f40750ef251,1515,0.00762887,0.479908381,71,losangeles_007
0000730f3bafe09eeb31,1510,0.003352993,0.284851038,41,losangeles_005
00004652d55d59fc1a1f,1509,0.009909993,0.659026089,65,losangeles_003
0000c8054cd81deb250a,1502,0.002617646,0.24624001,34,losangeles_004
00001166e67f7ff61c32,1523,0.012093182,0.774686779,86,losangeles_009
0000893f28161306d7c5,1516,0.006555751,0.453406288,70,losangeles_008
00009f0435bf7ee60f2f,1521,0.007930077,0.660029401,86,losangeles_022
0000ce1a2dce6187c208,1513,0.002847714,0.346942094,34,losangeles_020
000054ddc393e9bdf6bd,1507,0.003216673,0.400669547,41,losangeles_019
0000d993a4e425ea88ac,1504,0.001398268,0.155751835,18,losangeles_018
000012f32ad1825b4a04,1512,0.002922396,0.353894553,34,losangeles_011
00000e65188d563e9d01,1505,7.29E-04,0.111330171,9,losangeles_13
000038f638a494eed3e6,1520,0.002631989,0.332412498,36,losangeles_012
00007f566b237a634ceb,1522,0.004081873,0.364371876,48,losangeles_010
0000d5f2307bc571c5d1,1518,0.003030873,0.286473128,35,losangeles_014
0000b6929aa10ff9a3ce,1511,0.004909462,0.393046595,58,losangeles_015
00000f58f4054c362146,1506,0.003912031,0.319942324,48,losangeles_016
000076adc516a0da0b58,1514,0.001421299,0.155479886,17,losangeles_017
0000822d0e7bc25ba15c,1508,0.002163171,0.263896622,31,losangeles_021
000023763f5dd6b78c5c,1641,0.027016003,0.936405943,55,mexico_014
0000f075d17970f7ed17,1643,0.006143809,0.613219584,19,mexico_005
000084cddbf688280e63,1637,0.008244178,0.72685751,53,mexico_001
00003972eda212edf38c,1647,0.005449998,0.442488247,14,mexico_010
0000a21c110c310eabcb,1640,0.004635529,0.311424642,57,mexico_004
0000ba6b30d017f0f72c,1638,0.0098054,0.561062607,46,mexico_016
0000c7cc7fe1f684a93a,1648,0.00972966,0.522837004,117,mexico_009
00000cffcfd536cb100a,1649,0.007378074,0.519700853,33,mexico_013
0000b31d7880ba439731,1636,0.025610774,0.707665565,5,mexico_012
000065e415f1249774a4,1645,0.00756502,0.524892927,81,mexico_007
0000d068c8dbb974b95b,1634,0.002884583,0.230337211,34,mexico_002
0000107c6e3be500a14d,1644,0.003990562,0.365661118,46,mexico_011
00001aec3f4eeb56e2db,1646,0.002797793,0.226785874,36,mexico_006
0000a72ae17dda908741,1639,0.002912919,0.248829749,36,mexico_015
000066dfc4cde6cfb9d1,1635,0.001986265,0.25503841,24,mexico_008
00008c59633808451549,1642,0.002296147,0.195586902,28,mexico_003
00004ff14bf18c41f6b5,849,0.00146583,0.232377071,16,chicago_30
0000aa500a1dccdd067c,848,9.88E-04,0.144585255,12,chicago_59
0000831d7af23bcd2260,847,9.98E-04,0.163060948,10,chicago_73
00007b84f384430d5fa8,842,0.001349795,0.172758076,16,chicago_61
000068a2dc8b60a46ae6,871,9.23E-04,0.154409239,13,chicago_45
000078e2af8ee2a9648d,870,7.59E-04,0.155692311,10,chicago_46
0000a307ee48192f3c59,869,8.00E-04,0.132907878,11,chicago_67
00007588f5eba2975caf,868,8.92E-04,0.140167514,12,chicago_9
00009e819460ea5cc899,866,0.001362162,0.183963911,15,chicago_3
000015b9be47dedcd8d0,867,0.001056479,0.150175901,11,chicago_4
0000cedd15093e520aa1,837,8.28E-04,0.136122701,12,chicago_14
0000af9c699c480e1b01,840,1.71E-04,0.05726065,2,chicago_12
00009e0c555b1e474126,844,5.93E-04,0.107275454,8,chicago_58
0000db9116e080b8a717,841,4.91E-04,0.113034896,4,chicago_13
000090515ac46a0c11de,845,0.003052242,0.248066037,30,chicago_63
000099913b170c6911bc,846,8.37E-04,0.158883827,10,chicago_20
000064006232d5092565,839,9.38E-04,0.176309299,13,chicago_62
0000b45671d12c3f0c8e,836,8.23E-04,0.148727699,10,chicago_65
0000038193e2e756e788,806,5.82E-04,0.156385006,8,chicago_76
0000c496d7466056a5cc,838,3.50E-04,0.090469202,4,chicago_6
000081c03567607eeaf6,864,9.94E-04,0.175007304,11,chicago_29
00007d1cb5efb19dcfb4,805,4.54E-04,0.098506413,3,chicago_33
00003abf1ece755e7c08,804,4.26E-04,0.08861142,5,chicago_68
000069abab9ebdcb07a7,802,2.93E-04,0.076661579,5,chicago_36
00003f2d64197b98d6f4,801,4.88E-04,0.088848765,9,chicago_28
0000008ed009d8b4c648,834,7.73E-04,0.192774719,10,chicago_47
0000dd67f1411e4d6e2b,835,4.67E-04,0.129816759,5,chicago_41
0000f01944886de8966e,831,5.01E-04,0.141646695,6,chicago_48
0000f9ee18a43aefe385,798,4.63E-04,0.099128694,5,chicago_17
00001138bb86fcac0080,799,1.70E-04,0.062936608,2,chicago_55
000075b510ca2928c633,832,2.80E-04,0.095124186,4,chicago_2
000083acf8fad81210f6,855,5.87E-04,0.104381163,6,chicago_10
000095c3d7dab5ea130b,856,0.001355184,0.156897412,16,chicago_50
00005a4d6676137b59f9,800,2.00E-04,0.073373772,3,chicago_25
0000b50d1c75b23484d0,853,3.97E-04,0.086276031,3,chicago_43
0000161b0c68e6b80e82,830,8.21E-04,0.144011289,11,chicago_42
00001ecfa6230db6e9e7,826,0.0015969,0.173452701,19,chicago_49
0000cdd3e1b71d0ffe31,822,0.00128581,0.185402312,16,chicago_75
0000f7c128c2c0d12c5a,825,5.43E-04,0.103043389,6,chicago_19
00007efbff66b9912e92,821,0.00101282,0.160934397,13,chicago_32
0000ad0fa0e1e31dbbbd,827,9.01E-04,0.148975855,12,chicago_52
00008a10f93caf0c46d3,829,0.001288975,0.161962092,16,chicago_64
00001344e3d20e5ec33b,852,7.64E-04,0.115110148,8,chicago_11
0000d6cf50b7073423cb,858,6.17E-04,0.106050756,8,chicago_26
00002e4750369f49585c,861,9.89E-04,0.12747124,16,chicago_15
00002a2a58cc05f39e33,862,8.85E-04,0.122985522,8,chicago_70
0000a96de7f609e7cd09,863,8.62E-04,0.12952226,14,chicago_23
000049ec506799735f62,860,8.28E-04,0.129675935,11,chicago_72
000032a6abfa1ad815b7,859,7.16E-04,0.156464921,11,chicago_16
0000bcffd52f70838493,850,0.001186423,0.196674298,15,chicago_27
00008b5b0e2a7692045f,857,3.29E-04,0.083858071,4,chicago_69
00000bba58227548e056,851,5.63E-04,0.098892717,7,chicago_1
0000d03b171459097d5d,824,3.64E-04,0.082207881,4,chicago_71
0000a146cf072a0474dd,823,0.002008261,0.239286435,30,chicago_5
0000839fc106812f7fbe,872,0.003752499,0.550052789,42,chicago_56
00000502abdc1431726a,874,3.19E-04,0.079383847,3,chicago_22
0000497069da79f96a64,833,0.001230953,0.259642745,13,chicago_54
000005a0fc141b5cea96,809,9.00E-04,0.238601311,13,chicago_24
0000433a2116f59c9ac2,808,6.55E-04,0.141338881,7,chicago_35
00005f7e12b7403f96ea,814,0.001044976,0.179436858,12,chicago_18
0000c5cecd44da4d3ff5,815,2.78E-04,0.069641628,4,chicago_44
00009b12d170f289a755,816,0.001100164,0.143374348,18,chicago_8
00004b1f943b6f042eff,812,0.001111682,0.151084317,12,chicago_57
0000a58dd9aa89b88551,811,5.40E-04,0.132982843,9,chicago_84
00008beb5718898a76ab,813,9.04E-04,0.162106828,12,chicago_34
0000c930f98a713844a9,810,7.09E-04,0.133870529,7,chicago_53
0000f4223255cff0d872,818,3.29E-04,0.083334637,2,chicago_31
00007db37fef0c606785,819,5.58E-04,0.116782705,5,chicago_7
0000f5be2124105b1da7,820,0.001008902,0.167335195,13,chicago_40
0000acabe25d352a3e7f,803,7.20E-04,0.115668557,8,chicago_39
0000ce5a9d783fa93a77,817,9.94E-04,0.134229644,14,chicago_74
0000155871a17b6bf6cf,807,5.18E-04,0.109956602,7,chicago_60
0000fd552d3cb4fba62b,873,4.89E-04,0.099479069,3,chicago_21
0000e6d2e03c2c7d17ff,828,6.57E-04,0.153609095,10,chicago_66
00001acec0756a737ed6,843,5.76E-04,0.096669041,6,chicago_51
0000bbf42c487b586dc3,854,8.80E-04,0.166672436,9,chicago_37
0000f539d3840a1817ad,865,8.91E-04,0.167888474,10,chicago_38
00006c9fbf4cbd269623,940,2.02E-04,0.057010057,2,detroit_047
0000f5f7e1c15a80772d,939,1.10E-04,0.05111711,0,detroit_046
0000fe0eaf5a71410990,1142,4.29E-04,0.083914908,5,detroit_249
00005301fa77dfd7bde9,952,3.01E-04,0.07250879,3,detroit_059
0000e9099d16a7c6f685,938,1.38E-04,0.058792958,0,detroit_045
00001a43c7cddaf31ca1,937,1.09E-04,0.044171059,2,detroit_044
0000709910162e79c6b7,1127,1.54E-04,0.056890939,3,detroit_234
0000ddb33a8f012a4002,941,1.40E-04,0.048933613,2,detroit_048
0000dbb556c1f60bedcf,935,1.02E-04,0.042741778,1,detroit_042
00002bebe638adebd05d,933,1.41E-04,0.055146252,2,detroit_040
00002126485594e918e1,942,2.09E-04,0.070211455,3,detroit_049
0000a3359588697268ca,1068,2.77E-04,0.067600478,2,detroit_175
00001e72ac8c63b5ca29,1115,1.40E-04,0.048257125,1,detroit_222
00002ea422ef8c4a9839,1070,1.32E-04,0.047615888,3,detroit_177
00003812c97b4d4d76d0,1069,1.40E-04,0.047614825,3,detroit_176
0000af69cadf53e5876e,1046,1.36E-04,0.047510368,2,detroit_153
0000bdd17067897d7c80,1067,1.25E-04,0.045865222,1,detroit_174
000058d3941b41891e3c,1144,1.41E-04,0.053317775,2,detroit_251
0000c354310d234bdc6e,1066,1.38E-04,0.053098634,2,detroit_173
0000d941d2f618de0a5f,1053,6.81E-05,0.033667511,2,detroit_160
00001dd402e9524e0eb4,1054,1.99E-04,0.074450144,3,detroit_161
00001075b9d5426a0b37,1126,1.44E-04,0.057106094,1,detroit_233
000005bac1e704f20242,1099,7.23E-05,0.034267439,2,detroit_206
00002de4021925623ae8,1055,1.28E-04,0.05338844,1,detroit_162
00001c212ec12b43e411,1051,1.41E-04,0.048558427,1,detroit_158
00004414648f311fbb21,1057,1.22E-04,0.051661202,0,detroit_164
00002d0317ca67ee8854,1058,8.14E-05,0.042238249,2,detroit_165
000076170140d88ac688,1059,1.36E-04,0.051612483,2,detroit_166
0000aef036bb2af05ef5,1151,1.40E-04,0.053508667,2,detroit_258
00005efbed707f0a2c96,1060,1.41E-04,0.053250551,1,detroit_167
000064af963553045e9e,1062,1.52E-04,0.050035221,1,detroit_169
0000d26a684020f97e38,1064,1.41E-04,0.053680093,2,detroit_171
0000a39cff948cd57f48,1065,1.39E-04,0.053345048,2,detroit_172
00007a685094596c5a48,1063,1.31E-04,0.046982235,1,detroit_170
00007abf631ad9ea8571,1135,1.57E-04,0.050566157,1,detroit_242
0000ca1b80c454ef9646,932,1.04E-04,0.049072163,2,detroit_039
00000b2a520e26191a52,1061,1.40E-04,0.053188155,1,detroit_168
0000c739bf322eeb0087,1071,1.42E-04,0.053745826,2,detroit_178
0000ce4fb97b0927089c,931,1.02E-04,0.050322612,1,detroit_038
0000e9c0035a5ac77121,930,1.42E-04,0.05004486,1,detroit_037
0000ee556a352548a233,1072,1.42E-04,0.05386343,2,detroit_179
00001beb90493c469a78,1073,9.06E-05,0.050229986,1,detroit_180
0000faeeb7b7d660f434,926,1.16E-04,0.044192723,2,detroit_033
0000b5b0dc31a0291cfe,925,7.50E-05,0.035714909,1,detroit_032
0000aff67bc9fa68e284,929,9.57E-05,0.04092365,1,detroit_036
0000c9b88abdc7279052,936,1.45E-04,0.058163686,2,detroit_043
00009b7cff91268c2320,934,1.16E-04,0.048346611,3,detroit_041
000015ad7f497a55bc31,928,1.55E-04,0.053348848,0,detroit_035
0000e7e64286a39b40d8,953,7.11E-05,0.033913817,1,detroit_060
0000768780490bc3b355,957,1.26E-04,0.060201046,2,detroit_064
00005b27ab75a0a80714,956,1.42E-04,0.0565817,2,detroit_063
0000ced638bd0e8070f7,954,7.20E-05,0.034347129,0,detroit_061
0000878e3d806772e7ab,1047,7.93E-05,0.036468983,1,detroit_154
0000f9da2c3a3eeff826,951,1.38E-04,0.04924398,1,detroit_058
00006b0b04651eaa2151,955,1.40E-04,0.053414693,2,detroit_062
0000a6a98f9ca8e3a6eb,1150,1.40E-04,0.053060553,2,detroit_257
000007ee843434d4298b,945,1.40E-04,0.053545187,3,detroit_052
0000e43747d03342609d,946,1.43E-04,0.053911764,3,detroit_053
0000475d452590acd9da,950,1.38E-04,0.052832863,0,detroit_057
0000b90cedea8ba63bcf,947,1.44E-04,0.054271665,0,detroit_054
000093f94f18dfde2b93,944,1.37E-04,0.052340429,3,detroit_051
00000777cc9caecc8f54,943,1.26E-04,0.051184627,2,detroit_050
0000ab8fe430b3afc250,927,1.51E-04,0.054073044,0,detroit_034
000033f402ec5f2160ac,1168,2.11E-04,0.060178775,3,detroit_275
00004771b01383f33dc4,1183,1.46E-04,0.050429478,2,detroit_290
00009d4100ec67b5f197,1187,9.05E-05,0.048034633,0,detroit_294
0000b0b527cf5cfa4951,1169,1.08E-04,0.044105399,1,detroit_276
0000c068f31570de563d,1125,1.07E-04,0.044002623,1,detroit_232
0000bcad4bddd9377f14,1166,1.40E-04,0.058143466,2,detroit_273
0000eb2b0bc23d378e14,1149,1.06E-04,0.043902891,2,detroit_256
00009771dff14e0da717,1170,1.42E-04,0.053777446,0,detroit_277
0000dedcdd0fe54e96f5,1139,7.11E-05,0.03418758,1,detroit_246
0000130f8de19e21e0d3,1117,1.01E-04,0.048779544,2,detroit_224
0000bc365e98826cfa7c,1163,8.34E-05,0.046593526,0,detroit_270
00000836e7cbad4da8fc,1167,1.54E-04,0.050792785,2,detroit_274
00005ea1dd1d45ef67df,1182,1.33E-04,0.046357061,2,detroit_289
000019c6ecd2fa2573ba,1162,1.85E-04,0.064004611,2,detroit_269
00000cbabc29142cffab,1176,2.02E-04,0.069334044,2,detroit_283
00007589c85eb3f0897d,1181,1.24E-04,0.048389295,2,detroit_288
00009c03207b6c3b6aa9,1177,7.04E-05,0.033913908,1,detroit_284
0000d5e4a57d7254dd4a,1178,6.94E-05,0.038490912,1,detroit_285
00000f952388d8aa8f90,1180,1.10E-04,0.044788501,2,detroit_287
00006be0d38c3cf98a61,1184,1.03E-04,0.042864684,2,detroit_291
00009f48a465bfb44fc3,1186,1.03E-04,0.042902783,2,detroit_293
00009f518cc3d86150b8,1185,1.04E-04,0.042904847,2,detroit_292
0000850504aa0d5f96c2,1056,1.72E-04,0.065099555,3,detroit_163
0000a0980b40849310dc,1179,1.07E-04,0.043451967,2,detroit_286
000003f6a9b1a8fc0766,1172,7.36E-05,0.040143968,1,detroit_279
00006e5412981e42a299,1049,1.41E-04,0.053555337,2,detroit_156
000031a56a7d8cc44834,1050,1.40E-04,0.053427222,0,detroit_157
00006d6cf97a02a5ceba,1171,1.42E-04,0.053438917,2,detroit_278
00004d41c1080edddf7a,1173,1.40E-04,0.053346968,2,detroit_280
0000e1d029a81e3770e6,1048,1.43E-04,0.049088114,1,detroit_155
00008dc78423598327a2,1008,1.56E-04,0.05009637,1,detroit_115
000005337eb8ae4d5712,1190,3.08E-04,0.074850695,4,detroit_297
000081203757e3a8a811,1007,1.41E-04,0.052413883,2,detroit_114
00005fa6fc894953ad48,1009,1.76E-04,0.063513695,3,detroit_116
000037463efbd2153d86,1174,1.41E-04,0.053383158,2,detroit_281
0000747e8eb3facd3ab9,1175,1.38E-04,0.053269747,1,detroit_282
0000f2f68f79bfe7ebd9,1143,4.87E-05,0.028575274,0,detroit_250
0000fa350407ebe5b868,1131,6.12E-05,0.031986024,1,detroit_238
0000805a65f31989cad8,1017,8.19E-05,0.039842844,1,detroit_124
00006bc0022f56192d4d,1011,8.20E-05,0.03773124,1,detroit_118
0000b6af67069b50c82f,1016,9.47E-05,0.039578078,1,detroit_123
0000c9f580b9538697be,1077,9.50E-05,0.039585792,1,detroit_184
0000d1b2f368aee73938,1090,8.34E-05,0.038779267,1,detroit_197
0000e727a701df63f9bb,1164,1.33E-04,0.048715902,2,detroit_271
0000f60dff66bc587657,1165,1.17E-04,0.045615271,1,detroit_272
0000436122f8f14246de,1132,8.83E-05,0.040951559,0,detroit_239
000004f5e12436e5f885,1045,1.06E-04,0.046560597,1,detroit_152
00003dfa894f33dc6bae,1089,9.14E-05,0.041286403,1,detroit_196
000095aec6b9c5a2dd10,1087,5.17E-05,0.039457621,1,detroit_194
0000c9d51dd9337ab9aa,1012,1.28E-04,0.046649892,2,detroit_119
000058425b7c172c1027,920,7.69E-05,0.044716325,2,detroit_027
00009b55d7f6cb9b9c99,1088,9.73E-05,0.043782611,0,detroit_195
0000abcaf084b61266f6,991,6.96E-05,0.047575723,2,detroit_098
0000fd2756979bc63a9b,992,1.11E-04,0.045473077,1,detroit_099
00007405173906820a1d,1086,1.35E-04,0.05518796,1,detroit_193
00006615b6907570efa1,907,1.38E-04,0.049973295,2,detroit_014
0000fa4282bf5cdcf2a0,1015,5.49E-05,0.030949551,0,detroit_122
000068bda659b973c6f9,1013,6.82E-05,0.033752343,1,detroit_120
0000cc2c10394810df97,1014,1.18E-04,0.050517645,2,detroit_121
0000a0bfbb86e50164c5,1124,6.34E-05,0.032754317,1,detroit_231
000026a9181e17d73adf,1078,7.75E-05,0.045234804,1,detroit_185
00000155afbaef616280,1082,6.67E-05,0.033598382,0,detroit_189
0000334137d3533285ba,1084,6.85E-05,0.033780072,2,detroit_191
0000b2899af96768314f,1081,8.13E-05,0.036631516,1,detroit_188
000065f2cc21dc2a5bc4,1085,7.54E-05,0.035485794,1,detroit_192
0000fc395549fc66fbd1,993,1.32E-04,0.052661745,1,detroit_100
00006c1e9d34a197d3f6,1037,5.74E-05,0.033108348,1,detroit_144
0000c83897f5483ea312,988,1.21E-04,0.045285948,1,detroit_095
00007108f194272ac8d7,1041,1.80E-04,0.063804665,3,detroit_148
0000cb17672d686a8481,924,1.05E-04,0.044255247,1,detroit_031
0000956f6ffa5a0765e3,1122,1.85E-04,0.075456599,2,detroit_229
0000254cf375a8074012,959,1.75E-04,0.063446895,2,detroit_066
00009626dbc82ed2c5fe,921,1.48E-04,0.052482639,1,detroit_028
00001dcb303a450f2984,1080,7.72E-05,0.035706885,1,detroit_187
00007a369af253da9d77,1147,6.40E-05,0.033017943,1,detroit_254
0000961f9c50381a5f54,1079,7.39E-05,0.039546066,1,detroit_186
0000288cb6bb7ba7370d,1146,5.98E-05,0.031677416,1,detroit_253
0000d7a2400d9886fc74,1035,1.26E-04,0.054074262,2,detroit_142
0000cf6468c67d98ec80,923,2.13E-04,0.05840158,4,detroit_030
0000a301dc482a41c263,1152,7.65E-05,0.039446012,1,detroit_259
00009facb0ec8064f0cc,998,1.16E-04,0.047771552,2,detroit_105
000086bea50b47cfd585,1000,1.39E-04,0.052701999,2,detroit_107
000090ab88b5dc0a45a3,985,1.43E-04,0.04819479,2,detroit_092
00004f041e19378d858d,1002,1.57E-04,0.058348611,2,detroit_109
00009ce3e7b52207d30d,1001,1.76E-04,0.063808568,2,detroit_108
000017ee36a503f56973,909,8.25E-05,0.045116701,2,detroit_016
000025f35058bddd551c,1130,1.18E-04,0.045420944,1,detroit_237
00009fc28101fbfe3c50,986,1.36E-04,0.053750687,0,detroit_093
000091fe5650fdaf7439,902,1.72E-04,0.056787566,2,detroit_009
0000a93250c5e946cdb4,987,9.78E-05,0.043623215,2,detroit_094
00005769225fd4cb5b6d,1155,1.91E-04,0.070043479,3,detroit_262
0000f037ce41c7be95f4,999,1.95E-04,0.06286145,1,detroit_106
0000bfed9cc99bc30209,1188,1.63E-04,0.058751262,2,detroit_295
