"nbhd_code","Prec_all"
"newyork_002",3.31901709728404
"newyork_001",3.3487265170876
"newyork_006",3.34453071653654
"newyork_005",3.33827087097465
"newyork_007",3.41262145266835
"newyork_011",3.41009451094715
"newyork_008",3.53397703170776
"newyork_013",3.49947558267285
"newyork_010",3.35915553199114
"newyork_012",3.42715921750708
"boston_151",3.62702600368236
"boston_153",3.41061366248373
"boston_47",3.37716337741509
"boston_46",3.46234932955746
"boston_51",3.37177773096367
"boston_95",3.61949989102308
"boston_48",3.35431265830994
"boston_91",3.35431265830994
"boston_168",3.35431265830994
"boston_165",3.35431265830994
"boston_169",3.35431265830994
"boston_167",3.35431265830994
"boston_166",3.35431265830994
"boston_171",3.35431265830994
"boston_90",3.35431265830994
"boston_170",3.35431265830994
"boston_157",3.53280035371813
"boston_174",3.54505766483776
"boston_50",3.54768692396302
"boston_154",3.53919524856298
"boston_121",3.58969304092195
"boston_49",3.56723833084106
"boston_58",3.56723833084106
"boston_59",3.56723833084106
"boston_127",3.56723833084106
"boston_96",3.56723833084106
"boston_126",3.56723833084106
"boston_130",3.56723833084106
"boston_97",3.56723833084106
"boston_67",3.61412952910741
"boston_60",3.56723833084106
"boston_131",3.56723833084106
"boston_129",3.56723833084106
"boston_68",3.56723833084106
"boston_3",3.56723833084106
"boston_172",3.56723833084106
"boston_173",3.56723833084106
"boston_12",3.63073658943176
"boston_64",3.63073658943176
"boston_134",3.63343140904719
"boston_18",3.66311823273805
"boston_115",3.66395284464149
"boston_114",3.66167181533336
"boston_99",3.64713283062102
"boston_98",3.65129748479544
"boston_17",3.68574957659179
"boston_101",3.68646192550659
"boston_113",3.67353368772382
"boston_57",3.67591996467075
"boston_9",3.66424159083797
"boston_100",3.68597609760749
"boston_32",3.75998247464115
"boston_31",3.78099949579838
"boston_37",3.88238146988082
"boston_119",3.66420769691467
"boston_69",3.66534700662552
"boston_103",3.66420769691467
"boston_15",3.66420769691467
"boston_161",3.82686658897109
"boston_16",3.91820240020752
"boston_52",3.86093882700941
"boston_40",3.91820240020752
"boston_14",3.66420769691467
"boston_116",3.92935441507044
"boston_53",3.91820240020752
"boston_42",3.98658871650696
"boston_13",3.75247292028251
"boston_135",3.66509306612513
"boston_36",3.66420769691467
"boston_34",3.66420769691467
"boston_33",3.66420769691467
"boston_72",3.66425400727829
"boston_71",3.66447850573521
"boston_35",3.66420769691467
"boston_180",3.6681870453594
"boston_179",3.66880443312876
"boston_132",3.6642940111665
"boston_73",3.66512910869189
"boston_74",3.66857381998211
"boston_63",3.66555493444992
"boston_65",3.66394571586731
"boston_8",3.63323383387605
"boston_10",3.64767490248716
"boston_11",3.64616612542988
"boston_5",3.66447515221412
"boston_158",3.66800042418036
"boston_56",3.66880536079407
"boston_7",3.64249358270084
"boston_6",3.57373978620915
"boston_55",3.62907937202693
"boston_62",3.66880536079407
"boston_61",3.66757826575699
"boston_4",3.57153548569397
"boston_109",3.66880536079407
"boston_112",3.64024455450302
"boston_110",3.66880536079407
"boston_2",3.66880536079407
"boston_1",3.66880536079407
"boston_108",3.66880536079407
"boston_111",3.66880536079407
"boston_80",3.66880536079407
"boston_79",3.66880536079407
"boston_76",3.66880536079407
"boston_75",3.66880536079407
"boston_133",3.66880536079407
"boston_77",3.66880536079407
"boston_177",3.66880536079407
"boston_178",3.66880536079407
"boston_175",3.66880536079407
"boston_78",3.66880536079407
"boston_176",3.66880536079407
"boston_148",3.66880536079407
"boston_144",3.66880536079407
"boston_145",3.66880536079407
"boston_136",3.66880536079407
"boston_122",3.66245251931369
"boston_143",3.66880536079407
"boston_140",3.66880536079407
"boston_139",3.66880536079407
"boston_141",3.66880536079407
"boston_142",3.66880536079407
"boston_137",3.65165691401541
"boston_150",3.62016277243741
"boston_107",3.66880536079407
"boston_66",3.63105840186273
"boston_124",3.65460453213455
"boston_123",3.64196457501825
"boston_125",3.66880536079407
"boston_128",3.66880536079407
"boston_120",3.62425412228036
"boston_92",3.61984825134277
"boston_155",3.61984825134277
"boston_149",3.61984825134277
"boston_156",3.61984825134277
"boston_152",3.61984825134277
"boston_106",3.85479879866241
"boston_105",3.86923562837549
"boston_104",3.92095876187376
"boston_25",3.98259303515564
"boston_24",3.98658871650696
"boston_27",3.98658871650696
"boston_45",3.98658871650696
"boston_26",3.98658871650696
"boston_84",3.98360504950151
"boston_83",3.98658871650696
"boston_85",3.8264117484076
"boston_86",3.78180295251068
"boston_88",3.66880536079407
"boston_89",3.66880536079407
"boston_138",3.66880536079407
"boston_87",3.66880536079407
"boston_146",3.66880536079407
"boston_147",3.66880536079407
"boston_162",3.7255075941479
"boston_82",3.97740313627672
"boston_163",3.66880536079407
"boston_164",3.66880536079407
"boston_81",3.98658871650696
"boston_28",3.98658871650696
"boston_70",3.98658871650696
"boston_43",3.98658871650696
"boston_41",3.98658871650696
"boston_44",3.95443414603012
"boston_21",3.93159166447765
"boston_22",3.9261219353003
"boston_23",3.92827338812831
"boston_118",3.91870445580195
"boston_20",3.91872593510281
"boston_117",3.91820240020752
"boston_19",3.91948032522326
"boston_160",3.91820240020752
"boston_159",3.91820240020752
"boston_54",3.91820240020752
"boston_38",3.91820240020752
"boston_39",3.91820240020752
"boston_30",3.83966312182337
"boston_93",3.91820240020752
"boston_102",3.83167555808969
"boston_94",3.76910842761841
"boston_29",3.7634265422821
"lima_001",0.151030721781487
"lima_024",0.0139029095629639
"lima_027",0.106053358208548
"lima_026",0.0866795132883601
"lima_019",0.0665721663022351
"lima_023",0.129516654900534
"lima_008",0.220774022624166
"lima_029",0.0424959976335018
"lima_038",0.0210936236177039
"lima_007",0.0451468091172126
"lima_040",0.0619042112758003
"lima_003",0.0311392009962623
"lima_022",0.0296084203156683
"lima_033",0.0416914283497417
"lima_043",0.0717027122591598
"lima_042",0.0759848933903749
"lima_013",0.114504866977776
"lima_002",0.167145855616544
"lima_018",0.229754572482376
"lima_006",0.244343642522736
"lima_010",0.127341120972069
"lima_037",0.133602933483046
"lima_032",0.115375087177134
"lima_015",0.0793194876579803
"lima_034",0.118044430918383
"lima_014",0.0960049753856144
"lima_030",0.0892202456328119
"lima_031",0.0629591578568196
"lima_041",0.0326850907105482
"lima_020",0.0353323485684151
"lima_012",0.0709857978384802
"lima_016",0.0954547896981239
"lima_028",0.114776462923908
"lima_004",0.063687147856703
"lima_021",0.0352882417682752
"lima_036",0.0354529627881823
"lima_035",0.0505556780054409
"lima_017",0.0427047378993409
"lima_009",0.0533793477993125
"lima_011",0.0650641080475423
"lima_005",0.18514366491154
"lima_025",0.068517317553005
"lima_039",0.0672804389545642
"saopaulo_052",6.84290722295138
"saopaulo_056",5.9317495510085
"saopaulo_030",6.12402692935919
"saopaulo_069",4.90452381779384
"saopaulo_059",5.6839859550433
"saopaulo_027",4.82071807121468
"saopaulo_037",5.09582576898892
"saopaulo_022",5.37169625173703
"saopaulo_016",5.437266076971
"saopaulo_023",5.70010667819202
"saopaulo_042",5.41125530138771
"saopaulo_045",5.59448830628348
"saopaulo_081",5.64450112664575
"saopaulo_072",5.34045926873254
"saopaulo_015",5.17546564337415
"saopaulo_034",5.19930961335701
"saopaulo_053",5.19416118381426
"saopaulo_055",5.28967831232006
"saopaulo_085",5.34334278106689
"saopaulo_017",5.27323208859468
"saopaulo_019",5.45847126135289
"saopaulo_096",5.29552915789617
"saopaulo_066",5.1581716829678
"saopaulo_068",5.20995579948816
"saopaulo_012",5.27238071026472
"saopaulo_040",5.12327644063994
"saopaulo_002",5.17094627228234
"saopaulo_090",5.1092093004639
"saopaulo_048",5.13357516346236
"saopaulo_063",5.22043255539667
"saopaulo_044",5.21808456097106
"saopaulo_026",5.16930323513775
"saopaulo_061",5.19044973796872
"saopaulo_006",5.19011545181274
"saopaulo_070",5.09089982371608
"saopaulo_009",4.87597805176578
"saopaulo_021",5.06626261488091
"saopaulo_071",4.8735999861946
"saopaulo_067",4.82597292101542
"saopaulo_007",4.83654197154171
"saopaulo_080",4.81026178546049
"saopaulo_057",4.85966110229492
"saopaulo_088",4.85824445121494
"saopaulo_094",4.90004339071583
"saopaulo_091",4.81518356342466
"saopaulo_008",4.82845137180209
"saopaulo_010",4.83457970842916
"saopaulo_014",4.70538806915283
"saopaulo_049",4.70538806915283
"saopaulo_054",4.8279961622937
"saopaulo_033",4.77819968884981
"saopaulo_092",4.72070745165067
"saopaulo_079",4.78376432023347
"saopaulo_095",4.89173939263369
"saopaulo_001",4.87199260998843
"saopaulo_087",4.99899778486658
"saopaulo_074",4.8703449792519
"saopaulo_078",4.80849147510469
"saopaulo_004",5.06394815444946
"saopaulo_020",5.04287761746732
"saopaulo_093",5.13057092181848
"saopaulo_024",5.00262499550142
"saopaulo_060",5.08405878511694
"saopaulo_065",5.08024495644356
"saopaulo_018",5.03050621653569
"saopaulo_082",4.81739643887173
"saopaulo_038",4.89903004842135
"saopaulo_028",4.99124251869311
"saopaulo_005",5.0515280635459
"saopaulo_089",5.02547051732496
"saopaulo_036",5.04172481391608
"saopaulo_076",4.89700337792529
"saopaulo_043",4.71549924698091
"saopaulo_035",4.84325810415372
"saopaulo_086",4.9585223775737
"saopaulo_047",4.98761980212269
"saopaulo_046",5.04273165495428
"saopaulo_031",5.0348474952184
"saopaulo_025",5.02781193861521
"saopaulo_032",4.78338429784275
"saopaulo_058",4.98625710967128
"saopaulo_075",4.83773872451783
"saopaulo_077",4.71050588874629
"saopaulo_003",4.97899154800272
"saopaulo_062",4.97699962254711
"saopaulo_013",4.88500261890924
"saopaulo_011",4.87379207470108
"saopaulo_051",4.86826264862485
"saopaulo_083",4.80830297769563
"saopaulo_084",4.89024399104578
"saopaulo_029",4.97420930575937
"saopaulo_050",5.06128538418691
"saopaulo_064",4.92667587331717
"saopaulo_039",5.07740891504332
"saopaulo_073",4.97671313705257
"saopaulo_041",4.97694635166022
